areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,exam4,exam5,exam6,exam7,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
예산,예산(충청남도 농업기술원),001,00122021002356, , , , ,96.4,16.1,383.2,1,6,0350,002,2021,2021-04-25,69,8,R32091,호품,6,76
익산,익산(전북특별자치도 농업기술원),001,00122021002363, , , , ,91.3,15.3,364.1,1,6,0326,002,2021,2021-04-30,70,8,R32091,호품,6,76
예산,예산(충청남도 농업기술원),001,00122021002358, , , , ,106.3,16.1,383.2,1,6,0350,002,2021,2021-04-25,71,8,R32093,새일미,6,76
안동,안동(경상북도 농업기술원),001,00122021002380, , , , ,98.3,15.6,372.1,1,6,0351,002,2021,2021-04-20,72,8,R32093,새일미,6,76
화성,화성(경기도 경기도농업기술원),001,00122021002338, , , , ,106.8,23.2,552.2,1,6,0332,002,2021,2021-04-20,73,8,R33009,추청,6,76
청원,청원(충청북도 농업기술원),001,00122021002347, , , , ,65.9,19.3,459.3,1,6,2325,002,2021,2021-04-25,74,8,R33009,추청,6,76
예산,예산(충청남도 농업기술원),001,00122021002357, , , , ,102.1,19.7,469.3,1,6,0350,002,2021,2021-04-25,75,8,R33009,추청,6,76
익산,익산(전북특별자치도 농업기술원),001,00122021002360, , , , ,91.6,15.3,364.1,1,6,0326,002,2021,2021-04-30,76,8,R46058,예찬,6,76
나주,나주(전라남도 농업기술원),001,00122022002465,14.6,347,108,37667,108.6,15.3,364,1,6,0352,002,2022,347,1,3,R32006,일미벼,6,76
나주,나주(전라남도 농업기술원),001,00122022002466,13.1,312,133,41529,116.4,13.7,326,1,6,0352,002,2022,312,2,3,R32016,신동진,6,76
나주,나주(전라남도 농업기술원),001,00122022002468,16.8,400,110,43902,97,17.5,417,1,6,0352,002,2022,400,3,3,R32081,미품,6,76
나주,나주(전라남도 농업기술원),001,00122022002469,16.1,383,99,37897,91.5,16.8,400,1,6,0352,002,2022,383,4,3,R32092,현품,6,76
나주,나주(전라남도 농업기술원),001,00122022002470,13.3,317,121,38206,109,14,333,1,6,0352,002,2022,317,5,3,R32093,새일미,6,76
나주,나주(전라남도 농업기술원),001,00122022002467,16,381,109,41317,110.2,17,405,1,6,0352,002,2022,381,6,3,R46054,새청무,6,76
대구,대구(경상북도 농업기술원),001,00122022002471,17,404.6,99.8,40379,112.6,16.9,402.2,1,6,0340,002,2022,404.6,7,4,R22009,화영벼,6,76
대구,대구(경상북도 농업기술원),001,00122022002473,16,380.8,106.2,40441,105.2,16.3,387.9,1,6,0340,002,2022,380.8,8,4,R22083,삼덕,6,76
대구,대구(경상북도 농업기술원),001,00122022002472,17,404.6,107.2,43373,101.2,17,404.6,1,6,0340,002,2022,404.6,9,4,R32001,일품벼,6,76
대구,대구(경상북도 농업기술원),001,00122022002474,17,101.6,120,48552,111.2,17,404.6,1,6,0340,002,2022,101.6,10,4,R32082,삼광,6,76
대구,대구(경상북도 농업기술원),001,00122022002475,16,380.8,115.7,44059,102.5,16.2,385.6,1,6,0340,002,2022,380.8,11,4,R32093,새일미,6,76
진주,진주(경상남도 농업기술원),001,00122022002483,14.8,353,82.8,29240,99,15.5,369.1,1,6,0335,002,2022,353,12,6,R32008,동안벼,6,76
진주,진주(경상남도 농업기술원),001,00122022002484,13.1,311,119.1,36987,107.7,13.9,331.1,1,6,0335,002,2022,311,13,6,R32068,동진1호,6,76
진주,진주(경상남도 농업기술원),001,00122022002482,12.9,306,111.6,34118,95.8,15.7,373.7,1,6,0335,002,2022,306,14,6,R32093,새일미,6,76
진주,진주(경상남도 농업기술원),001,00122022002481,14.8,352,85,29921,88,17.4,412.9,1,6,0335,002,2022,352,15,6,R46055,해품,6,76
진주,진주(경상남도 농업기술원),001,00122022002485,15.7,374,80.2,29997,79.4,17.4,413.9,1,6,0335,002,2022,374,16,6,R46056,영호진미,6,76
철원,철원(국립식량과학원),001,00122022002415,16.072222222222223,446.45061728395075,75.79617208672086,35108.36582072418, , , ,1,6,0331,002,2022,446.45061728395075,17,8,R12004,진부벼,6,76
운봉,운봉(국립식량과학원),001,00122022002424,14.8,411,86,35346, , , ,1,6,0330,002,2022,411,18,8,R12004,진부벼,6,76
진부,진부(국립식량과학원),001,00122022002487,18.7,518.1,79.8,41795, , , ,1,6,0336,002,2022,518.1,19,8,R12004,진부벼,6,76
상주,상주(국립식량과학원),001,00122022002428,15.566666666666664,433,100.86347328786587,43649.00427690158, , , ,1,6,0329,002,2022,433,20,8,R12005,상주벼,6,76
제천,제천(충청북도 농업기술원),001,00122022002453,16.7,464.2,94.9,44053, , , ,1,6,0337,002,2022,464.2,21,8,R12005,상주벼,6,76
제천,제천(충청북도 농업기술원),001,00122022002452,15.9,442,90.3,39914, , , ,1,6,0337,002,2022,442,22,8,R12016,상미,6,76
운봉,운봉(국립식량과학원),001,00122022002425,17.2,478,87,41586, , , ,1,6,0330,002,2022,478,23,8,R12019,삼천벼,6,76
철원,철원(국립식량과학원),001,00122022002416,15.625,434.0277777777778,87.439054001554,37950.97829928559, , , ,1,6,0331,002,2022,434.0277777777778,24,8,R12072,태봉,6,76
철원,철원(국립식량과학원),001,00122022002417,15.112009803921568,419.7780501089325,102.97727272727272,43227.5987509903, , , ,1,6,0331,002,2022,419.7780501089325,25,8,R12079,운광,6,76
운봉,운봉(국립식량과학원),001,00122022002426,14.9,414,108,44712, , , ,1,6,0330,002,2022,414,26,8,R12079,운광,6,76
상주,상주(국립식량과학원),001,00122022002429,14.733333333333334,410,106.77165005537098,43732.24424067922, , , ,1,6,0329,002,2022,410,27,8,R12079,운광,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002440,12.8,309.2,102.1,31569.3, , , ,1,6,0333,002,2022,309.2,28,8,R12079,운광,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002445,13.9,335.7,114.8,38538.36, , , ,1,6,0344,002,2022,335.7,29,8,R12079,운광,6,76
제천,제천(충청북도 농업기술원),001,00122022002454,14.5,403.1,108.7,43817, , , ,1,6,0337,002,2022,403.1,30,8,R12079,운광,6,76
안동,안동(경상북도 농업기술원),001,00122022002477,16.6,395.1,100,39510, , , ,1,6,0351,002,2022,395.1,31,8,R12079,운광,6,76
철원,철원(국립식량과학원),001,00122022002418,17.150000000000002,476.38888888888897,70.24823529411765,33465.47875816994, , , ,1,6,0331,002,2022,476.38888888888897,32,8,R12080,조운,6,76
상주,상주(국립식량과학원),001,00122022002430,18.066666666666666,502,90.82373260910997,45616.522448700845, , , ,1,6,0329,002,2022,502,33,8,R12085,설레미,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002446,13.2,320,119,38080, , , ,1,6,0344,002,2022,320,34,8,R12086,오대1호,6,76
진부,진부(국립식량과학원),001,00122022002489,17.3,481,93.7,45656, , , ,1,6,0336,002,2022,481,35,8,R12092,한설,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002444,15,366.4,96.8,35467.52, , , ,1,6,0344,002,2022,366.4,36,8,R12093,오륜,6,76
철원,철원(국립식량과학원),001,00122022002414,15.981997477353514,443.944374370931,75.78014184397163,33642.167660662395, , , ,1,6,0331,002,2022,443.944374370931,37,8,R13002,오대벼,6,76
운봉,운봉(국립식량과학원),001,00122022002423,15.7,436,91,39676, , , ,1,6,0330,002,2022,436,38,8,R13002,오대벼,6,76
상주,상주(국립식량과학원),001,00122022002427,14.066666666666664,391.0533333333333,86.19780865129702,33707.94039911853, , , ,1,6,0329,002,2022,391.0533333333333,39,8,R13002,오대벼,6,76
화성,화성(경기도 경기도농업기술원),001,00122022002435,16.7,397.5,93.2,37043.3,0,0,0,1,6,0332,002,2022,397.5,40,8,R13002,오대벼,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002439,11.7,287.2,72.8,20908.2, , , ,1,6,0333,002,2022,287.2,41,8,R13002,오대벼,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002443,14.3,334.5,83.2,27830.4, , , ,1,6,0344,002,2022,334.5,42,8,R13002,오대벼,6,76
제천,제천(충청북도 농업기술원),001,00122022002451,15.1,419.8,88.3,37068, , , ,1,6,0337,002,2022,419.8,43,8,R13002,오대벼,6,76
안동,안동(경상북도 농업기술원),001,00122022002476,18,428.4,78,33415.2, , , ,1,6,0351,002,2022,428.4,44,8,R13002,오대벼,6,76
진부,진부(국립식량과학원),001,00122022002486,15.7,435.2,80,35352, , , ,1,6,0336,002,2022,435.2,45,8,R13002,오대벼,6,76
진부,진부(국립식량과학원),001,00122022002488,22.9,636.1,46.5,29441, , , ,1,6,0336,002,2022,636.1,46,8,R13003,진부올벼,6,76
영덕,영덕(국립식량과학원),001,00122022002432,14.6,347.5,97.4,33844.6,103.8,14.7,349.86,1,6,0338,002,2022,347.5,47,8,R22009,화영벼,6,76
영덕,영덕(국립식량과학원),001,00122022002433,13.1,311.8,90.1,28091.4,102.6,14.7,349.86,1,6,0338,002,2022,311.8,48,8,R22083,삼덕,6,76
영덕,영덕(국립식량과학원),001,00122022002431,14.4,342.7,85.8,29405.4,111.3,14.3,340.34000000000003,1,6,0338,002,2022,342.7,49,8,R23004,화성벼,6,76
청원,청원(충청북도 농업기술원),001,00122022002449,16.1,383.2,99,38282,80.2,17,404.6,1,6,2325,002,2022,383.2,50,8,R32001,일품벼,6,76
안동,안동(경상북도 농업기술원),001,00122022002479,16.5,392.7,87.1,34204,93.7,18,428.8,1,6,0351,002,2022,392.7,51,8,R32001,일품벼,6,76
화성,화성(경기도 경기도농업기술원),001,00122022002436,18.3,435.5,81.2,35365.8,107.3,20,476,1,6,0332,002,2022,435.5,52,8,R32003,대안벼,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002441,12.4,295.6,75.2,22229.1,92.1,12.9,306.7,1,6,0333,002,2022,295.6,53,8,R32003,대안벼,6,76
청원,청원(충청북도 농업기술원),001,00122022002448,17.6,418.9,89,37282,90.1,17.9,426,1,6,2325,002,2022,418.9,54,8,R32003,대안벼,6,76
계화,계화(국립식량과학원),001,00122022002421,13.2,314,99,31114,89.8,12.9,307,1,6,0343,002,2022,314,55,8,R32011,남평벼,6,76
영덕,영덕(국립식량과학원),001,00122022002434,13.6,323.7,95.8,31008.5,94.3,13.8,328.44000000000005,1,6,0338,002,2022,323.7,56,8,R32011,남평벼,6,76
익산,익산(전북특별자치도 농업기술원),001,00122022002462,15.8,376,90.5,34032,97.9,15.8,376.04,1,6,0326,002,2022,376,57,8,R32011,남평벼,6,76
안동,안동(경상북도 농업기술원),001,00122022002478,19.6,465.7,75.7,35234,105,20.5,487.9,1,6,0351,002,2022,465.7,58,8,R32015,새추청,6,76
계화,계화(국립식량과학원),001,00122022002419,12.4,295,105,31000,102.3,11,262,1,6,0343,002,2022,295,59,8,R32016,신동진,6,76
익산,익산(전북특별자치도 농업기술원),001,00122022002461,13.7,326.1,99.5,32443,108.1,13.8,328.44000000000005,1,6,0326,002,2022,326.1,60,8,R32016,신동진,6,76
계화,계화(국립식량과학원),001,00122022002422,12.8,305,116,35444,98.6,11.2,284,1,6,0343,002,2022,305,61,8,R32068,동진1호,6,76
화성,화성(경기도 경기도농업기술원),001,00122022002437,17,404.6,116.5,47135.9,119,18.4,437.91999999999996,1,6,0332,002,2022,404.6,62,8,R32082,삼광,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002442,11.5,280.2,105.2,29477,93.2,12.9,313.1,1,6,0333,002,2022,280.2,63,8,R32082,삼광,6,76
청원,청원(충청북도 농업기술원),001,00122022002450,16.5,392.7,108.4,42569,91.4,16.4,390.3,1,6,2325,002,2022,392.7,64,8,R32082,삼광,6,76
예산,예산(충청남도 농업기술원),001,00122022002455,16.1,383.2,87.5,33528,107.9,16.2,385.6,1,6,0350,002,2022,383.2,65,8,R32082,삼광,6,76
예산,예산(충청남도 농업기술원),001,00122022002459,13,309.4,87,26918,105.3,13.4,318.9,1,6,0350,002,2022,309.4,66,8,R32084,새누리,6,76
익산,익산(전북특별자치도 농업기술원),001,00122022002464,15.3,364.1,91.4,33282,105.4,15.3,364.14000000000004,1,6,0326,002,2022,364.1,67,8,R32084,새누리,6,76
계화,계화(국립식량과학원),001,00122022002420,13.1,312,106,33000,91,12.6,300,1,6,0343,002,2022,312,68,8,R32088,청호,6,76
예산,예산(충청남도 농업기술원),001,00122022002456,16.5,392.7,80.5,31612,90.1,16.6,395.1,1,6,0350,002,2022,392.7,69,8,R32091,호품,6,76
익산,익산(전북특별자치도 농업기술원),001,00122022002463,15.6,371.3,91.8,34084,92.1,15.7,373.65999999999996,1,6,0326,002,2022,371.3,70,8,R32091,호품,6,76
예산,예산(충청남도 농업기술원),001,00122022002458,14,333.2,84.9,28289,100.3,14.2,338,1,6,0350,002,2022,333.2,71,8,R32093,새일미,6,76
안동,안동(경상북도 농업기술원),001,00122022002480,14.5,345.1,94.3,32543,102.8,15.8,374.9,1,6,0351,002,2022,345.1,72,8,R32093,새일미,6,76
화성,화성(경기도 경기도농업기술원),001,00122022002438,21.2,504.6,81.3,41020.7,108.7,22.3,530.74,1,6,0332,002,2022,504.6,73,8,R33009,추청,6,76
청원,청원(충청북도 농업기술원),001,00122022002447,18.6,442.7,78.5,34752,90.7,18.9,449.8,1,6,2325,002,2022,442.7,74,8,R33009,추청,6,76
예산,예산(충청남도 농업기술원),001,00122022002457,15.5,368.9,81.3,29992,93.9,15.7,373.7,1,6,0350,002,2022,368.9,75,8,R33009,추청,6,76
익산,익산(전북특별자치도 농업기술원),001,00122022002460,15.5,368.9,93.1,34345,92.2,15.6,371.28000000000003,1,6,0326,002,2022,368.9,76,8,R46058,예찬,6,76
나주,나주(전라남도 농업기술원),001,00122023002559,13.7,326,129,42062,101.2,14,333,1,6,0352,002,2023,326,1,3,R32006,일미벼,6,76
나주,나주(전라남도 농업기술원),001,00122023002560,13.7,326,142,46203,110.1,14,333,1,6,0352,002,2023,326,2,3,R32016,신동진,6,76
나주,나주(전라남도 농업기술원),001,00122023002562,16.1,383,103,39506,93.2,16.5,393,1,6,0352,002,2023,383,3,3,R32081,미품,6,76
나주,나주(전라남도 농업기술원),001,00122023002563,16.1,383,112,42954,85.9,16.7,397,1,6,0352,002,2023,383,4,3,R32092,현품,6,76
나주,나주(전라남도 농업기술원),001,00122023002564,13.4,319,136,43277,101.2,13.6,324,1,6,0352,002,2023,319,5,3,R32093,새일미,6,76
나주,나주(전라남도 농업기술원),001,00122023002561,15.5,369,90,33164,105.2,15.7,374,1,6,0352,002,2023,369,6,3,R46054,새청무,6,76
대구,대구(경상북도 농업기술원),001,00122023002565,13.1,311.78,95.5,29776.9,93.3,13.2,314.2,1,6,0340,002,2023,311.78,7,4,R22009,화영벼,6,76
대구,대구(경상북도 농업기술원),001,00122023002567,13.9,330.8,109.7,36288.76,99.3,14.5,345.1,1,6,0340,002,2023,330.8,8,4,R22083,삼덕,6,76
대구,대구(경상북도 농업기술원),001,00122023002566,13.8,328.4,112,36780.8,97.8,15,357,1,6,0340,002,2023,328.4,9,4,R32001,일품벼,6,76
대구,대구(경상북도 농업기술원),001,00122023002568,13.7,326.06,105.8,34501.38,104,15.2,361.8,1,6,0340,002,2023,326.06,10,4,R32082,삼광,6,76
대구,대구(경상북도 농업기술원),001,00122023002569,14,333.2,111.4,37118.48,101.3,14.3,340.3,1,6,0340,002,2023,333.2,11,4,R32093,새일미,6,76
진주,진주(경상남도 농업기술원),001,00122023002577,13.933333333333331,331.6133333333333,102.74731980867557,34072.38121282093,106.815,14.566666666666664,346.6866666666666,1,6,0335,002,2023,331.6133333333333,12,6,R32008,동안벼,6,76
진주,진주(경상남도 농업기술원),001,00122023002578,12.766666666666665,303.84666666666663,133.47643097643097,40556.36863075196,114.33666666666666,13.166666666666666,313.3666666666667,1,6,0335,002,2023,303.84666666666663,13,6,R32068,동진1호,6,76
진주,진주(경상남도 농업기술원),001,00122023002576,12.633333333333334,300.67333333333334,118.23780487804878,35550.954918699186,98.61500000000001,13.433333333333331,319.7133333333333,1,6,0335,002,2023,300.67333333333334,14,6,R32093,새일미,6,76
진주,진주(경상남도 농업기술원),001,00122023002575,13.816666666666668,328.8366666666667,109.20930232558139,35912.02294573643,91.04,14.833333333333334,353.03333333333336,1,6,0335,002,2023,328.8366666666667,15,6,R46055,해품,6,76
진주,진주(경상남도 농업기술원),001,00122023002579,15.133333333333332,360.17333333333334,81.16496598639456,29233.456349206353,82.51666666666666,16.883333333333333,401.8233333333333,1,6,0335,002,2023,360.17333333333334,16,6,R46056,영호진미,6,76
계화,계화(국립식량과학원),001,00122023002514,12.5,298,122.9,36563,104.9,12.8,305,1,6,0343,002,2023,298,17,8,R10123,참동진,6,76
익산,익산(전북특별자치도 농업기술원),001,00122023002557,15.2,361.8,99.1,35854,110.1,15.4,366.5,1,6,0326,002,2023,361.8,18,8,R10123,참동진,6,76
철원,철원(국립식량과학원),001,00122023002509,20.2,551.7,72.6,40038, , , ,1,6,0331,002,2023,551.7,19,8,R12004,진부벼,6,76
운봉,운봉(국립식량과학원),001,00122023002518,13.9,386,71.6,27638, , , ,1,6,0330,002,2023,386,20,8,R12004,진부벼,6,76
진부,진부(국립식량과학원),001,00122023002581,19.633333333333333,545.3703703703703,61.86619261762161,33739.98838127697, , , ,1,6,0336,002,2023,545.3703703703703,21,8,R12004,진부벼,6,76
상주,상주(국립식량과학원),001,00122023002522,19.2,533.76,93.7,50013.312, , , ,1,6,0329,002,2023,533.76,22,8,R12005,상주벼,6,76
제천,제천(충청북도 농업기술원),001,00122023002547,17.8,494.8,82.3,40722, , , ,1,6,0337,002,2023,494.8,23,8,R12005,상주벼,6,76
제천,제천(충청북도 농업기술원),001,00122023002546,17.1,475.4,82,38983, , , ,1,6,0337,002,2023,475.4,24,8,R12016,상미,6,76
운봉,운봉(국립식량과학원),001,00122023002519,14.5,403,88,35464, , , ,1,6,0330,002,2023,403,25,8,R12019,삼천벼,6,76
철원,철원(국립식량과학원),001,00122023002510,18.2,504.6,96.8,48830, , , ,1,6,0331,002,2023,504.6,26,8,R12072,태봉,6,76
철원,철원(국립식량과학원),001,00122023002511,17.7,491.2,96.6,47429, , , ,1,6,0331,002,2023,491.2,27,8,R12079,운광,6,76
운봉,운봉(국립식량과학원),001,00122023002520,14.8,411,134,55074, , , ,1,6,0330,002,2023,411,28,8,R12079,운광,6,76
상주,상주(국립식량과학원),001,00122023002523,19.9,553.22,115.9,64118.198000000004, , , ,1,6,0329,002,2023,553.22,29,8,R12079,운광,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002534,14.4,321.6,104.3,33549, , , ,1,6,0333,002,2023,321.6,30,8,R12079,운광,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002539,14.8,326.4,116.8,38119, , , ,1,6,0344,002,2023,326.4,31,8,R12079,운광,6,76
제천,제천(충청북도 농업기술원),001,00122023002548,15.6,433.7,98.1,42546, , , ,1,6,0337,002,2023,433.7,32,8,R12079,운광,6,76
안동,안동(경상북도 농업기술원),001,00122023002571,14.4,342.7,116.2,39822, , , ,1,6,0351,002,2023,342.7,33,8,R12079,운광,6,76
철원,철원(국립식량과학원),001,00122023002512,20.5,570.3,67.1,38287, , , ,1,6,0331,002,2023,570.3,34,8,R12080,조운,6,76
상주,상주(국립식량과학원),001,00122023002524,24.4,678.3199999999999,89.1,60438.31199999999, , , ,1,6,0329,002,2023,678.3199999999999,35,8,R12085,설레미,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002540,12.7,284.2,102.2,29046, , , ,1,6,0344,002,2023,284.2,36,8,R12086,오대1호,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002538,15,333,92.7,30866, , , ,1,6,0344,002,2023,333,37,8,R12093,오륜,6,76
예산,예산(충청남도 농업기술원),001,00122023002551,12.7,301.7,113,34088,92.2,13.8,327.3,1,6,0350,002,2023,301.7,38,8,R12122,친들,6,76
안동,안동(경상북도 농업기술원),001,00122023002570,17.4,414.1,80.2,33211, , , ,1,6,0351,002,2023,414.1,39,8,R12123,해담쌀,6,76
철원,철원(국립식량과학원),001,00122023002508,20.2,560.9,69.5,38992, , , ,1,6,0331,002,2023,560.9,40,8,R13002,오대벼,6,76
운봉,운봉(국립식량과학원),001,00122023002517,14.5,403,86.4,34819, , , ,1,6,0330,002,2023,403,41,8,R13002,오대벼,6,76
상주,상주(국립식량과학원),001,00122023002521,20.9,581.02,86.2,50083.924, , , ,1,6,0329,002,2023,581.02,42,8,R13002,오대벼,6,76
화성,화성(경기도 경기도농업기술원),001,00122023002529,15.6,371.28000000000003,82.1,30482.088, , , ,1,6,0332,002,2023,371.28000000000003,43,8,R13002,오대벼,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002533,15.2,337.2,81.9,27627, , , ,1,6,0333,002,2023,337.2,44,8,R13002,오대벼,6,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002537,16.7,373.7,70.7,26420, , , ,1,6,0344,002,2023,373.7,45,8,R13002,오대벼,6,76
제천,제천(충청북도 농업기술원),001,00122023002545,14.8,411.4,80.5,33121, , , ,1,6,0337,002,2023,411.4,46,8,R13002,오대벼,6,76
진부,진부(국립식량과학원),001,00122023002580,18.099999999999998,502.77777777777777,60.69274733224815,30514.964630935876, , , ,1,6,0336,002,2023,502.77777777777777,47,8,R13002,오대벼,6,76
진부,진부(국립식량과학원),001,00122023002582,23.400000000000002,650.0000000000001,46.804907439229815,30423.189835499386, , , ,1,6,0336,002,2023,650.0000000000001,48,8,R13003,진부올벼,6,76
영덕,영덕(국립식량과학원),001,00122023002526,14.9,354.62,100,35462,98.6,15.7,373.65999999999996,1,6,0338,002,2023,354.62,49,8,R22009,화영벼,6,76
영덕,영덕(국립식량과학원),001,00122023002527,14.9,354.62,100.4,35603.848000000005,99.5,15.8,376.04,1,6,0338,002,2023,354.62,50,8,R22083,삼덕,6,76
영덕,영덕(국립식량과학원),001,00122023002525,14.7,349.86,91,31837.260000000002,97.9,15.3,364.14000000000004,1,6,0338,002,2023,349.86,51,8,R23004,화성벼,6,76
청원,청원(충청북도 농업기술원),001,00122023002543,15.9,378.4,108.7,41132,84.7,16.3,387.9,1,6,2325,002,2023,378.4,52,8,R32001,일품벼,6,76
안동,안동(경상북도 농업기술원),001,00122023002573,13.5,321.3,104.1,33447.3,110.7,17,404.6,1,6,0351,002,2023,321.3,53,8,R32001,일품벼,6,76
화성,화성(경기도 경기도농업기술원),001,00122023002530,16,380.8,77.9,29664.320000000003, , , ,1,6,0332,002,2023,380.8,54,8,R32003,대안벼,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002535,13.8,311.4,74.7,23259,88,14.9,336.3,1,6,0333,002,2023,311.4,55,8,R32003,대안벼,6,76
청원,청원(충청북도 농업기술원),001,00122023002542,17.2,409.4,84.1,34431,86.4,17.2,409.3,1,6,2325,002,2023,409.4,56,8,R32003,대안벼,6,76
계화,계화(국립식량과학원),001,00122023002515,15.2,362,107,38708,92.5,15.7,374,1,6,0343,002,2023,362,57,8,R32011,남평벼,6,76
영덕,영덕(국립식량과학원),001,00122023002528,13.8,328.44000000000005,91.1,29920.884000000002,86.8,14.2,337.96,1,6,0338,002,2023,328.44000000000005,58,8,R32011,남평벼,6,76
익산,익산(전북특별자치도 농업기술원),001,00122023002556,15.7,373.7,91.4,34156,99.8,15.9,378.4,1,6,0326,002,2023,373.7,59,8,R32011,남평벼,6,76
계화,계화(국립식량과학원),001,00122023002513,12.4,295,123.1,36329,100.9,13.3,317,1,6,0343,002,2023,295,60,8,R32016,신동진,6,76
익산,익산(전북특별자치도 농업기술원),001,00122023002555,14,333.2,98.4,32787,108.6,14,333.2,1,6,0326,002,2023,333.2,61,8,R32016,신동진,6,76
계화,계화(국립식량과학원),001,00122023002516,15.3,364,108.6,39546,102.7,16.1,383,1,6,0343,002,2023,364,62,8,R32068,동진1호,6,76
화성,화성(경기도 경기도농업기술원),001,00122023002531,13.5,321.3,126.8,40740.840000000004,114.3,16,381,1,6,0332,002,2023,321.3,63,8,R32082,삼광,6,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002536,12.4,271.4,99.6,27029,84.1,13.2,289.8,1,6,0333,002,2023,271.4,64,8,R32082,삼광,6,76
청원,청원(충청북도 농업기술원),001,00122023002544,16.8,399.8,103.4,41339,88.5,16.7,397.5,1,6,2325,002,2023,399.8,65,8,R32082,삼광,6,76
예산,예산(충청남도 농업기술원),001,00122023002549,13.8,328.4,107.6,35340,104.3,14.6,346.7,1,6,0350,002,2023,328.4,66,8,R32082,삼광,6,76
안동,안동(경상북도 농업기술원),001,00122023002572,14.6,347.48,109.5,38049.06,115.7,17.5,416.5,1,6,0351,002,2023,347.48,67,8,R32082,삼광,6,76
예산,예산(충청남도 농업기술원),001,00122023002553,12.2,289.2,107,30941,102,13.9,330.8,1,6,0350,002,2023,289.2,68,8,R32084,새누리,6,76
익산,익산(전북특별자치도 농업기술원),001,00122023002558,15.1,359.4,92.6,33280,105.7,15.1,359.4,1,6,0326,002,2023,359.4,69,8,R32084,새누리,6,76
예산,예산(충청남도 농업기술원),001,00122023002552,11.9,282.6,101.4,28658,99.9,13.7,325.5,1,6,0350,002,2023,282.6,70,8,R32093,새일미,6,76
안동,안동(경상북도 농업기술원),001,00122023002574,14.2,336.8,107.3,36139,106.6,15.2,361.8,1,6,0351,002,2023,336.8,71,8,R32093,새일미,6,76
화성,화성(경기도 경기도농업기술원),001,00122023002532,16.7,397.46,73.9,29372.294,109.5,18.3,436,1,6,0332,002,2023,397.46,72,8,R33009,추청,6,76
청원,청원(충청북도 농업기술원),001,00122023002541,16.8,399.8,90.1,36022,85.8,17.5,416.5,1,6,2325,002,2023,399.8,73,8,R33009,추청,6,76
진부,진부(국립식량과학원),001,00122023002583,18.650000000000002,518.0555555555556,74.65735506041459,38676.65755213145, , , ,1,6,0336,002,2023,518.0555555555556,74,8,R46057,한설,6,76
예산,예산(충청남도 농업기술원),001,00122023002550,14.3,340.9,102.5,34946,88.1,15.4,365.9,1,6,0350,002,2023,340.9,75,8,R46058,예찬,6,76
익산,익산(전북특별자치도 농업기술원),001,00122023002554,15.9,378.4,90.2,34132,93.1,16,380.8,1,6,0326,002,2023,378.4,76,8,R46058,예찬,6,76
나주,나주(전라남도 농업기술원),001,00122024002694,11,262,109,28456,98.9,11.9,283,1,6,0352,002,2024,262,1,3,R32006,일미벼,6,76
나주,나주(전라남도 농업기술원),001,00122024002695,9.4,224,119,26624,102.2,10.9,259,1,6,0352,002,2024,224,2,3,R32016,신동진,6,76
나주,나주(전라남도 농업기술원),001,00122024002697,11.9,282,91,25795,87.9,12.7,302,1,6,0352,002,2024,282,3,3,R32081,미품,6,76
나주,나주(전라남도 농업기술원),001,00122024002698,11.4,271,102,27609,86.6,14,333,1,6,0352,002,2024,271,4,3,R32092,현품,6,76
나주,나주(전라남도 농업기술원),001,00122024002699,10,238,120,28415,94.9,11.5,274,1,6,0352,002,2024,238,5,3,R32093,새일미,6,76
나주,나주(전라남도 농업기술원),001,00122024002696,11.9,283,102,28905,98.8,12.6,300,1,6,0352,002,2024,283,6,3,R46054,새청무,6,76
대구,대구(경상북도 농업기술원),001,00122024002700,12.6,299.9,89.5,26841,95.8,13.7,326.1,1,6,0340,002,2024,299.9,7,4,R22009,화영벼,6,76
대구,대구(경상북도 농업기술원),001,00122024002702,13.4,318.9,104,33166,100.3,13.6,323.7,1,6,0340,002,2024,318.9,8,4,R22083,삼덕,6,76
대구,대구(경상북도 농업기술원),001,00122024002701,13.1,311.7,101.5,31638,95.3,14,333.2,1,6,0340,002,2024,311.7,9,4,R32001,일품벼,6,76
