areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam10,exam11,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
나주,나주(전라남도 농업기술원),001,00122017001870,88.9, , ,17.8,3.7,1.9,2017-05-10,130,2017-06-05,,,1,1,0352,002,2017,2017-05-10,1,3,R32006,일미벼,1,76
나주,나주(전라남도 농업기술원),001,00122017001869,88.9, , ,17.2,3.7,2.1,2017-05-10,130,2017-06-05,,,1,1,0352,002,2017,2017-05-10,2,3,R32011,남평벼,1,76
나주,나주(전라남도 농업기술원),001,00122017001866,87, , ,12.8,3.7,2.03,2017-05-10,130,2017-06-05,,,1,1,0352,002,2017,2017-05-10,3,3,R32081,미품,1,76
나주,나주(전라남도 농업기술원),001,00122017001867,91.3, , ,18.1,3.6,2.2,2017-05-10,130,2017-06-05,,,1,1,0352,002,2017,2017-05-10,4,3,R32084,새누리,1,76
나주,나주(전라남도 농업기술원),001,00122017001868,88.2, , ,17.5,4.1,2,2017-05-10,130,2017-06-05,,,1,1,0352,002,2017,2017-05-10,5,3,R32090,호평,1,76
나주,나주(전라남도 농업기술원),001,00122017001865,91, , ,12.5,4,2.04,2017-05-10,130,2017-06-05,,,1,1,0352,002,2017,2017-05-10,6,3,R32092,현품,1,76
대구,대구(경상북도 농업기술원),001,00122017001875,82.3, , ,14.1,3.4,2.7,2017-04-30,130,2017-05-30,,,1,1,0340,002,2017,2017-04-30,7,4,R22009,화영벼,1,76
대구,대구(경상북도 농업기술원),001,00122017001873,85.9, , ,14.4,3.6,2.3,2017-04-30,130,2017-05-30,,,1,1,0340,002,2017,2017-04-30,8,4,R22083,삼덕,1,76
대구,대구(경상북도 농업기술원),001,00122017001874,84.6, , ,12.1,3.4,2.6,2017-04-30,130,2017-05-30,,,1,1,0340,002,2017,2017-04-30,9,4,R32001,일품벼,1,76
대구,대구(경상북도 농업기술원),001,00122017001872,77.9, , ,15.6,4,3.2,2017-04-30,130,2017-05-30,,,1,1,0340,002,2017,2017-04-30,10,4,R32015,새추청,1,76
대구,대구(경상북도 농업기술원),001,00122017001871,83.6, , ,15.2,3.8,2.9,2017-04-30,130,2017-05-30,,,1,1,0340,002,2017,2017-04-30,11,4,R32093,새일미,1,76
진주,진주(경상남도 농업기술원),001,00122017001885,95, , ,17.5,3.4,1.7,2017-05-10,130,2017-06-05,,,1,1,0335,002,2017,2017-05-10,12,6,R22009,화영벼,1,76
진주,진주(경상남도 농업기술원),001,00122017001883,98.8, , ,16,3.6,1.6,2017-05-10,130,2017-06-05,,,1,1,0335,002,2017,2017-05-10,13,6,R32008,동안벼,1,76
진주,진주(경상남도 농업기술원),001,00122017001881,96.8, , ,15.8,3.2,1.6,2017-05-10,130,2017-06-05,,,1,1,0335,002,2017,2017-05-10,14,6,R32068,동진1호,1,76
진주,진주(경상남도 농업기술원),001,00122017001882,88.4, , ,13,3.1,1.7,2017-05-10,130,2017-06-05,,,1,1,0335,002,2017,2017-05-10,15,6,R32069,주남,1,76
진주,진주(경상남도 농업기술원),001,00122017001884,91.5, , ,15.6,3.5,1.8,2017-05-10,130,2017-06-05,,,1,1,0335,002,2017,2017-05-10,16,6,R32093,새일미,1,76
계화,계화(국립식량과학원),001,00122017001822,63.3, , ,11.9,3.9,1.8,2017-04-30,200,2017-05-30,,,1,1,0343,002,2017,2017-04-30,17,8,R11073,새계화,1,76
철원,철원(국립식량과학원),001,00122017001818,72.3,,0,19.5,5.2,2.7,2017-04-20,120,2017-05-20,,,1,1,0331,002,2017,2017-04-20,18,8,R12004,진부벼,1,76
운봉,운봉(국립식량과학원),001,00122017001825,82.3, , ,17.1,3.5,1.7,2017-04-20,130,2017-05-20,,,1,1,0330,002,2017,2017-04-20,19,8,R12004,진부벼,1,76
진부,진부(국립식량과학원),001,00122017001888,67, , ,20,4.8,3.2,2017-04-20,120,2017-05-20,,,1,1,0336,002,2017,2017-04-20,20,8,R12004,진부벼,1,76
상주,상주(국립식량과학원),001,00122017001837,89.1, , ,18.3,4.4,2.9,2017-04-25,130,2017-05-25,,,1,1,0329,002,2017,2017-04-25,21,8,R12005,상주벼,1,76
제천,제천(충청북도 농업기술원),001,00122017001848,93.5, , ,15.8,3,1.9,2017-04-20,130,2017-05-20,,,1,1,0337,002,2017,2017-04-20,22,8,R12005,상주벼,1,76
제천,제천(충청북도 농업기술원),001,00122017001849,92.7, , ,13.9,2.9,1.7,2017-04-20,130,2017-05-20,,,1,1,0337,002,2017,2017-04-20,23,8,R12016,상미,1,76
운봉,운봉(국립식량과학원),001,00122017001824,75.1, , ,13.7,3.2,1.4,2017-04-20,130,2017-05-20,,,1,1,0330,002,2017,2017-04-20,24,8,R12019,삼천벼,1,76
철원,철원(국립식량과학원),001,00122017001817,86, , ,18.1,4.4,2,2017-04-20,120,2017-05-20,,,1,1,0331,002,2017,2017-04-20,25,8,R12072,태봉,1,76
철원,철원(국립식량과학원),001,00122017001816,87.3, , ,15.5,5,2.1,2017-04-20,120,2017-05-20,,,1,1,0331,002,2017,2017-04-20,26,8,R12079,운광,1,76
운봉,운봉(국립식량과학원),001,00122017001823,86.1, , ,11.7,4,1.4,2017-04-20,130,2017-05-20,,,1,1,0330,002,2017,2017-04-20,27,8,R12079,운광,1,76
상주,상주(국립식량과학원),001,00122017001836,90.2, , ,16,4.1,2.2,2017-04-25,130,2017-05-25,,,1,1,0329,002,2017,2017-04-25,28,8,R12079,운광,1,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001841,93.5, , ,16,3.6,3.2,2017-04-25,130,2017-05-25,,,1,1,0333,002,2017,2017-04-25,29,8,R12079,운광,1,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001844,97.2, , ,15.4,3.9,3.3,2017-04-20,130,2017-05-20,,,1,1,0344,002,2017,2017-04-20,30,8,R12079,운광,1,76
제천,제천(충청북도 농업기술원),001,00122017001847,93.1, , ,13.2,3.3,1.7,2017-04-20,130,2017-05-20,,,1,1,0337,002,2017,2017-04-20,31,8,R12079,운광,1,76
안동,안동(경상북도 농업기술원),001,00122017001879,76.5, , ,15.2,3.4,1.6,2017-04-20,120,2017-05-20,,,1,1,0351,002,2017,2017-04-20,32,8,R12079,운광,1,76
철원,철원(국립식량과학원),001,00122017001815,83.8, , ,16.8,4.5,2,2017-04-20,120,2017-05-20,,,1,1,0331,002,2017,2017-04-20,33,8,R12080,조운,1,76
상주,상주(국립식량과학원),001,00122017001835,90.6, , ,19,4.1,2.5,2017-04-25,130,2017-05-25,,,1,1,0329,002,2017,2017-04-25,34,8,R12085,설레미,1,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001843,92.7, , ,16.9,3.7,2.7,2017-04-20,130,2017-05-20,,,1,1,0344,002,2017,2017-04-20,35,8,R12086,오대1호,1,76
진부,진부(국립식량과학원),001,00122017001886,80, , ,20,4.8,2.4,2017-04-20,120,2017-05-20,,,1,1,0336,002,2017,2017-04-20,36,8,R12092,한설,1,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001845,94.9, , ,16.7,3.9,2.8,2017-04-20,130,2017-05-20,,,1,1,0344,002,2017,2017-04-20,37,8,R12093,오륜,1,76
철원,철원(국립식량과학원),001,00122017001814,89,,0,17.5,4.6,2.3,2017-04-20,120,2017-05-20,,,1,1,0331,002,2017,2017-04-20,38,8,R13002,오대벼,1,76
운봉,운봉(국립식량과학원),001,00122017001826,78.8, , ,13.6,3.3,1.7,2017-04-20,130,2017-05-20,,,1,1,0330,002,2017,2017-04-20,39,8,R13002,오대벼,1,76
화성,화성(경기도 경기도농업기술원),001,00122017001830,95.6, , ,18.1,2.6,2.64,2017-04-20,130,2017-05-20,,,1,1,0332,002,2017,2017-04-20,40,8,R13002,오대벼,1,76
상주,상주(국립식량과학원),001,00122017001838,90.1, , ,18.5,4.1,2.7,2017-04-25,130,2017-05-25,,,1,1,0329,002,2017,2017-04-25,41,8,R13002,오대벼,1,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001842,96.4, , ,17.5,3.2,3.2,2017-04-25,130,2017-05-25,,,1,1,0333,002,2017,2017-04-25,42,8,R13002,오대벼,1,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001846,93.2, , ,18.4,3.8,3.3,2017-04-20,130,2017-05-20,,,1,1,0344,002,2017,2017-04-20,43,8,R13002,오대벼,1,76
제천,제천(충청북도 농업기술원),001,00122017001850,93.2, , ,20.1,3.7,2.2,2017-04-20,130,2017-05-20,,,1,1,0337,002,2017,2017-04-20,44,8,R13002,오대벼,1,76
안동,안동(경상북도 농업기술원),001,00122017001880,71.4, , ,14.7,3.4,1.4,2017-04-20,120,2017-05-20,,,1,1,0351,002,2017,2017-04-20,45,8,R13002,오대벼,1,76
진부,진부(국립식량과학원),001,00122017001889,73, , ,16,5,3,2017-04-20,120,2017-05-20,,,1,1,0336,002,2017,2017-04-20,46,8,R13002,오대벼,1,76
진부,진부(국립식량과학원),001,00122017001887,82, , ,17,5,3.3,2017-04-20,120,2017-05-20,,,1,1,0336,002,2017,2017-04-20,47,8,R13003,진부올벼,1,76
영덕,영덕(국립식량과학원),001,00122017001833,83, , ,15.5,3.2,2.5,2017-04-20,130,2017-05-25,,,1,1,0338,002,2017,2017-04-20,48,8,R22009,화영벼,1,76
영덕,영덕(국립식량과학원),001,00122017001832,83.1, , ,14.7,3,2.1,2017-04-20,130,2017-05-25,,,1,1,0338,002,2017,2017-04-20,49,8,R22083,삼덕,1,76
영덕,영덕(국립식량과학원),001,00122017001834,83.2, , ,13.5,2.7,2,2017-04-20,130,2017-05-25,,,1,1,0338,002,2017,2017-04-20,50,8,R23004,화성벼,1,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001839,80.6, , ,14.8,3.2,2.7,2017-04-25,130,2017-05-25,,,1,1,0333,002,2017,2017-04-25,51,8,R32001,일품벼,1,76
청원,청원(충청북도 농업기술원),001,00122017001852,92, , ,16,2.8,1.9,2017-04-25,130,2017-05-25,,,1,1,2325,002,2017,2017-04-25,52,8,R32001,일품벼,1,76
안동,안동(경상북도 농업기술원),001,00122017001877,93.7, , ,14.7,3.1,1.2,2017-04-20,120,2017-05-20,,,1,1,0351,002,2017,2017-04-20,53,8,R32001,일품벼,1,76
화성,화성(경기도 경기도농업기술원),001,00122017001829,95.8, , ,23.5,3.4,3.55,2017-04-20,130,2017-05-20,,,1,1,0332,002,2017,2017-04-20,54,8,R32003,대안벼,1,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001840,97.1, , ,19.7,3.4,3.4,2017-04-25,130,2017-05-25,,,1,1,0333,002,2017,2017-04-25,55,8,R32003,대안벼,1,76
청원,청원(충청북도 농업기술원),001,00122017001853,92.5, , ,19,3.1,2,2017-04-25,130,2017-05-25,,,1,1,2325,002,2017,2017-04-25,56,8,R32003,대안벼,1,76
익산,익산(전북특별자치도 농업기술원),001,00122017001864,94.3, , ,15.6,3.9,2.7,2017-04-30,130,2017-05-30,,,1,1,0326,002,2017,2017-04-30,57,8,R32006,일미벼,1,76
계화,계화(국립식량과학원),001,00122017001820,91.8, , ,14.9,4.2,1.9,2017-04-30,150,2017-05-30,,,1,1,0343,002,2017,2017-04-30,58,8,R32011,남평벼,1,76
영덕,영덕(국립식량과학원),001,00122017001831,81.1, , ,13.4,3.1,1.8,2017-04-20,130,2017-05-25,,,1,1,0338,002,2017,2017-04-20,59,8,R32011,남평벼,1,76
예산,예산(충청남도 농업기술원),001,00122017001856,89.7, , ,18.5,4.4,2.5,2017-04-25,130,2017-05-25,,,1,1,0350,002,2017,2017-04-25,60,8,R32011,남평벼,1,76
익산,익산(전북특별자치도 농업기술원),001,00122017001862,95.2, , ,15.2,4,3,2017-04-30,130,2017-05-30,,,1,1,0326,002,2017,2017-04-30,61,8,R32011,남평벼,1,76
안동,안동(경상북도 농업기술원),001,00122017001878,88.6, , ,16.2,3.5,1.5,2017-04-20,120,2017-05-20,,,1,1,0351,002,2017,2017-04-20,62,8,R32015,새추청,1,76
익산,익산(전북특별자치도 농업기술원),001,00122017001863,93.2, , ,16.5,3.9,3.4,2017-04-30,130,2017-05-30,,,1,1,0326,002,2017,2017-04-30,63,8,R32016,신동진,1,76
계화,계화(국립식량과학원),001,00122017001819,84.5, , ,13.2,4.2,1.8,2017-04-30,150,2017-05-30,,,1,1,0343,002,2017,2017-04-30,64,8,R32068,동진1호,1,76
화성,화성(경기도 경기도농업기술원),001,00122017001828,94.2, , ,20,3.1,3.46,2017-04-20,130,2017-05-20,,,1,1,0332,002,2017,2017-04-20,65,8,R32082,삼광,1,76
청원,청원(충청북도 농업기술원),001,00122017001851,92.9, , ,16.8,2.9,1.9,2017-04-25,130,2017-05-25,,,1,1,2325,002,2017,2017-04-25,66,8,R32082,삼광,1,76
예산,예산(충청남도 농업기술원),001,00122017001859,95.4, , ,18.9,4.8,2.1,2017-04-25,130,2017-05-25,,,1,1,0350,002,2017,2017-04-25,67,8,R32082,삼광,1,76
예산,예산(충청남도 농업기술원),001,00122017001855,93.7, , ,19.3,4.3,2.4,2017-04-25,130,2017-05-25,,,1,1,0350,002,2017,2017-04-25,68,8,R32084,새누리,1,76
익산,익산(전북특별자치도 농업기술원),001,00122017001860,95, , ,15.7,4,2.8,2017-04-30,130,2017-05-30,,,1,1,0326,002,2017,2017-04-30,69,8,R32084,새누리,1,76
계화,계화(국립식량과학원),001,00122017001821,81.4, , ,13.4,4.5,2,2017-04-30,150,2017-05-30,,,1,1,0343,002,2017,2017-04-30,70,8,R32088,청호,1,76
예산,예산(충청남도 농업기술원),001,00122017001858,88.4, , ,15.1,4.9,2.5,2017-04-25,130,2017-05-25,,,1,1,0350,002,2017,2017-04-25,71,8,R32091,호품,1,76
익산,익산(전북특별자치도 농업기술원),001,00122017001861,92.7, , ,13,3.9,2.7,2017-04-30,130,2017-05-30,,,1,1,0326,002,2017,2017-04-30,72,8,R32091,호품,1,76
안동,안동(경상북도 농업기술원),001,00122017001876,80.9, , ,15.5,3.2,1.4,2017-04-20,120,2017-05-20,,,1,1,0351,002,2017,2017-04-20,73,8,R32093,새일미,1,76
화성,화성(경기도 경기도농업기술원),001,00122017001827,92.1, , ,21.5,3,3.15,2017-04-20,130,2017-05-20,,,1,1,0332,002,2017,2017-04-20,74,8,R33009,추청,1,76
청원,청원(충청북도 농업기술원),001,00122017001854,93.2, , ,18.1,3,2,2017-04-25,130,2017-05-25,,,1,1,2325,002,2017,2017-04-25,75,8,R33009,추청,1,76
예산,예산(충청남도 농업기술원),001,00122017001857,93.3, , ,20.4,5,2.5,2017-04-25,130,2017-05-25,,,1,1,0350,002,2017,2017-04-25,76,8,R33009,추청,1,76
나주,나주(전라남도 농업기술원),001,00122018001941,88.6, , ,21,3.4,1.77,2018-05-10,130,2018-06-05,,,1,1,0352,002,2018,2018-05-10,1,3,R32006,일미벼,1,75
나주,나주(전라남도 농업기술원),001,00122018001944,88.1, , ,16.3,3.3,1.99,2018-05-10,130,2018-06-05,,,1,1,0352,002,2018,2018-05-10,2,3,R32081,미품,1,75
나주,나주(전라남도 농업기술원),001,00122018001943,90.5, , ,22.1,3.4,2.19,2018-05-10,130,2018-06-05,,,1,1,0352,002,2018,2018-05-10,3,3,R32084,새누리,1,75
나주,나주(전라남도 농업기술원),001,00122018001942,88.6, , ,21.1,3.8,1.94,2018-05-10,130,2018-06-05,,,1,1,0352,002,2018,2018-05-10,4,3,R32090,호평,1,75
나주,나주(전라남도 농업기술원),001,00122018001945,92.8, , ,17.2,3.4,2.14,2018-05-10,130,2018-06-05,,,1,1,0352,002,2018,2018-05-10,5,3,R32092,현품,1,75
대구,대구(경상북도 농업기술원),001,00122018001946,85.7, , ,17.5,3.5,3.3,2018-04-30,130,2018-05-30,,,1,1,0340,002,2018,2018-04-30,6,4,R22009,화영벼,1,75
대구,대구(경상북도 농업기술원),001,00122018001948,94.3, , ,16.4,3.5,2.4,2018-04-30,130,2018-05-30,,,1,1,0340,002,2018,2018-04-30,7,4,R22083,삼덕,1,75
대구,대구(경상북도 농업기술원),001,00122018001947,84.9, , ,14.7,3.7,2.7,2018-04-30,130,2018-05-30,,,1,1,0340,002,2018,2018-04-30,8,4,R32001,일품벼,1,75
대구,대구(경상북도 농업기술원),001,00122018001949,88.3, , ,16.8,3.5,2.5,2018-04-30,130,2018-05-30,,,1,1,0340,002,2018,2018-04-30,9,4,R32082,삼광,1,75
대구,대구(경상북도 농업기술원),001,00122018001950,80.3, , ,16.3,3.7,3,2018-04-30,130,2018-05-30,,,1,1,0340,002,2018,2018-04-30,10,4,R32093,새일미,1,75
진주,진주(경상남도 농업기술원),001,00122018001956,97.9, , ,17.4,4.1,1.67,2018-05-10,130,2018-06-05,,,1,1,0335,002,2018,2018-05-10,11,6,R22009,화영벼,1,75
진주,진주(경상남도 농업기술원),001,00122018001958,98, , ,20.4,4.1,1.69,2018-05-10,130,2018-06-05,,,1,1,0335,002,2018,2018-05-10,12,6,R32008,동안벼,1,75
진주,진주(경상남도 농업기술원),001,00122018001960,95.9, , ,16.4,4.1,1.75,2018-05-10,130,2018-06-05,,,1,1,0335,002,2018,2018-05-10,13,6,R32068,동진1호,1,75
진주,진주(경상남도 농업기술원),001,00122018001959,95.9, , ,13.8,4.1,1.87,2018-05-10,130,2018-06-05,,,1,1,0335,002,2018,2018-05-10,14,6,R32069,주남,1,75
진주,진주(경상남도 농업기술원),001,00122018001957,93.2, , ,16.7,4.1,1.59,2018-05-10,130,2018-06-05,,,1,1,0335,002,2018,2018-05-10,15,6,R32093,새일미,1,75
철원,철원(국립식량과학원),001,00122018001893,70, , ,19.5,4.9,2.9,2018-04-20,120,2018-05-20,,,1,1,0331,002,2018,2018-04-20,16,8,R12004,진부벼,1,75
운봉,운봉(국립식량과학원),001,00122018001901,96.6, , ,13.4,4.4,1.2,2018-04-20,130,2018-05-20,,,1,1,0330,002,2018,2018-04-20,17,8,R12004,진부벼,1,75
진부,진부(국립식량과학원),001,00122018001962,94.7, , ,19.4,4.9,2.2,2018-04-20,120,2018-05-20,,,1,1,0336,002,2018,2018-04-20,18,8,R12004,진부벼,1,75
상주,상주(국립식량과학원),001,00122018001905,92.4, , ,15.1,4.1,1.5,2018-04-25,130,2018-05-25,,,1,1,0329,002,2018,2018-04-25,19,8,R12005,상주벼,1,75
제천,제천(충청북도 농업기술원),001,00122018001929,94, , ,14,3.3,1.7,2018-04-20,130,2018-05-20,,,1,1,0337,002,2018,2018-04-20,20,8,R12005,상주벼,1,75
제천,제천(충청북도 농업기술원),001,00122018001928,93.2, , ,15.3,3,1.8,2018-04-20,130,2018-05-20,,,1,1,0337,002,2018,2018-04-20,21,8,R12016,상미,1,75
운봉,운봉(국립식량과학원),001,00122018001900,95.6, , ,12.4,4.4,1.2,2018-04-20,130,2018-05-20,,,1,1,0330,002,2018,2018-04-20,22,8,R12019,삼천벼,1,75
철원,철원(국립식량과학원),001,00122018001892,84.6, , ,20.8,5,2,2018-04-20,120,2018-05-20,,,1,1,0331,002,2018,2018-04-20,23,8,R12072,태봉,1,75
철원,철원(국립식량과학원),001,00122018001891,83, , ,13.5,4.4,2,2018-04-20,120,2018-05-20,,,1,1,0331,002,2018,2018-04-20,24,8,R12079,운광,1,75
운봉,운봉(국립식량과학원),001,00122018001899,95.6, , ,12.4,4.7,1.4,2018-04-20,130,2018-05-20,,,1,1,0330,002,2018,2018-04-20,25,8,R12079,운광,1,75
상주,상주(국립식량과학원),001,00122018001904,91.1, , ,13.5,4.1,2.1,2018-04-25,130,2018-05-25,,,1,1,0329,002,2018,2018-04-25,26,8,R12079,운광,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001917,84, , ,12.3,3.5,3.6,2018-04-25,130,2018-05-25,,,1,1,0333,002,2018,2018-04-25,27,8,R12079,운광,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001921,95.2, , ,12.2,4,2,2018-04-20,130,2018-05-20,,,1,1,0344,002,2018,2018-04-20,28,8,R12079,운광,1,75
제천,제천(충청북도 농업기술원),001,00122018001930,93.6, , ,13.5,3.2,1.7,2018-04-20,130,2018-05-20,,,1,1,0337,002,2018,2018-04-20,29,8,R12079,운광,1,75
안동,안동(경상북도 농업기술원),001,00122018001952,96.3, , ,13.3,3,1.4,2018-04-20,120,2018-05-20,,,1,1,0351,002,2018,2018-04-20,30,8,R12079,운광,1,75
철원,철원(국립식량과학원),001,00122018001890,90.1,,0,17.7,4.6,1.9,2018-04-20,120,2018-05-20,,,1,1,0331,002,2018,2018-04-20,31,8,R12080,조운,1,75
상주,상주(국립식량과학원),001,00122018001903,93.7, , ,16.1,4,1.8,2018-04-25,130,2018-05-25,,,1,1,0329,002,2018,2018-04-25,32,8,R12085,설레미,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001922,99.6, , ,15.6,3.6,2.2,2018-04-20,130,2018-05-20,,,1,1,0344,002,2018,2018-04-20,33,8,R12086,오대1호,1,75
진부,진부(국립식량과학원),001,00122018001964,94.1, , ,15.2,5.3,1.8,2018-04-20,120,2018-05-20,,,1,1,0336,002,2018,2018-04-20,34,8,R12092,한설,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001920,98.4, , ,14.5,3.6,1.9,2018-04-20,130,2018-05-20,,,1,1,0344,002,2018,2018-04-20,35,8,R12093,오륜,1,75
철원,철원(국립식량과학원),001,00122018001894,83.5, , ,22.2,4.9,2.9,2018-04-20,120,2018-05-20,,,1,1,0331,002,2018,2018-04-20,36,8,R13002,오대벼,1,75
운봉,운봉(국립식량과학원),001,00122018001902,97.4, , ,13.3,4.5,1.7,2018-04-20,130,2018-05-20,,,1,1,0330,002,2018,2018-04-20,37,8,R13002,오대벼,1,75
상주,상주(국립식량과학원),001,00122018001906,91.7, , ,16.4,4.2,2.2,2018-04-25,130,2018-05-25,,,1,1,0329,002,2018,2018-04-25,38,8,R13002,오대벼,1,75
화성,화성(경기도 경기도농업기술원),001,00122018001914,95, , ,16.8,3.2,2.21,2018-04-20,130,2018-05-20,,,1,1,0332,002,2018,2018-04-20,39,8,R13002,오대벼,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001918,85.2, , ,18.2,3.1,3.4,2018-04-25,130,2018-05-25,,,1,1,0333,002,2018,2018-04-25,40,8,R13002,오대벼,1,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001919,93.6, , ,15.8,3.7,2.3,2018-04-20,130,2018-05-20,,,1,1,0344,002,2018,2018-04-20,41,8,R13002,오대벼,1,75
제천,제천(충청북도 농업기술원),001,00122018001927,93.8, , ,19.3,3.1,1.9,2018-04-20,130,2018-05-20,,,1,1,0337,002,2018,2018-04-20,42,8,R13002,오대벼,1,75
안동,안동(경상북도 농업기술원),001,00122018001951,97.5, , ,12.2,3.1,1.4,2018-04-20,120,2018-05-20,,,1,1,0351,002,2018,2018-04-20,43,8,R13002,오대벼,1,75
진부,진부(국립식량과학원),001,00122018001961,86.1, , ,20.1,4.6,2.5,2018-04-20,120,2018-05-20,,,1,1,0336,002,2018,2018-04-20,44,8,R13002,오대벼,1,75
진부,진부(국립식량과학원),001,00122018001963,95.8, , ,20.8,5.2,2.8,2018-04-20,120,2018-05-20,,,1,1,0336,002,2018,2018-04-20,45,8,R13003,진부올벼,1,75
영덕,영덕(국립식량과학원),001,00122018001909,78.6, , ,12.2,3.3,1.85,2018-04-20,130,2018-05-25,,,1,1,0338,002,2018,2018-04-20,46,8,R22009,화영벼,1,75
영덕,영덕(국립식량과학원),001,00122018001908,80.4, , ,12.9,3.1,1.84,2018-04-20,130,2018-05-25,,,1,1,0338,002,2018,2018-04-20,47,8,R22083,삼덕,1,75
영덕,영덕(국립식량과학원),001,00122018001910,78.9, , ,12.9,3.5,1.61,2018-04-20,130,2018-05-25,,,1,1,0338,002,2018,2018-04-20,48,8,R23004,화성벼,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001915,96.7, , ,13.9,3.1,2.9,2018-04-25,130,2018-05-25,,,1,1,0333,002,2018,2018-04-25,49,8,R32001,일품벼,1,75
청원,청원(충청북도 농업기술원),001,00122018001925,93, , ,16.2,2.8,2,2018-04-25,130,2018-05-25,,,1,1,2325,002,2018,2018-04-25,50,8,R32001,일품벼,1,75
안동,안동(경상북도 농업기술원),001,00122018001954,97.8, , ,9.4,3.1,1.1,2018-04-20,120,2018-05-20,,,1,1,0351,002,2018,2018-04-20,51,8,R32001,일품벼,1,75
화성,화성(경기도 경기도농업기술원),001,00122018001913,96.5, , ,14.6,3.5,2.1,2018-04-20,130,2018-05-20,,,1,1,0332,002,2018,2018-04-20,52,8,R32003,대안벼,1,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001916,98.6, , ,15.7,3.6,2.9,2018-04-25,130,2018-05-25,,,1,1,0333,002,2018,2018-04-25,53,8,R32003,대안벼,1,75
청원,청원(충청북도 농업기술원),001,00122018001924,93.2, , ,19.2,3,2.1,2018-04-25,130,2018-05-25,,,1,1,2325,002,2018,2018-04-25,54,8,R32003,대안벼,1,75
익산,익산(전북특별자치도 농업기술원),001,00122018001936,93.2, , ,14.7,3.7,2.6,2018-04-30,130,2018-05-30,,,1,1,0326,002,2018,2018-04-30,55,8,R32006,일미벼,1,75
계화,계화(국립식량과학원),001,00122018001896,95.3, , ,19.7,3.8,1.3,2018-04-30,150,2018-05-30,,,1,1,0343,002,2018,2018-04-30,56,8,R32011,남평벼,1,75
영덕,영덕(국립식량과학원),001,00122018001907,80.7, , ,12.9,3.1,1.33,2018-04-20,130,2018-05-25,,,1,1,0338,002,2018,2018-04-20,57,8,R32011,남평벼,1,75
예산,예산(충청남도 농업기술원),001,00122018001934,84.8, , ,19.7,4.4,2,2018-04-25,130,2018-05-25,,,1,1,0350,002,2018,2018-04-25,58,8,R32011,남평벼,1,75
익산,익산(전북특별자치도 농업기술원),001,00122018001938,93.2, , ,14.6,3.9,2.7,2018-04-30,130,2018-05-30,,,1,1,0326,002,2018,2018-04-30,59,8,R32011,남평벼,1,75
안동,안동(경상북도 농업기술원),001,00122018001953,95.3, , ,10.8,2.9,1.2,2018-04-20,120,2018-05-20,,,1,1,0351,002,2018,2018-04-20,60,8,R32015,새추청,1,75
계화,계화(국립식량과학원),001,00122018001898,95.3, , ,22.8,4,1.4,2018-04-30,200,2018-05-30,,,1,1,0343,002,2018,2018-04-30,61,8,R32016,신동진,1,75
익산,익산(전북특별자치도 농업기술원),001,00122018001937,92.3, , ,15.4,3.7,3,2018-04-30,130,2018-05-30,,,1,1,0326,002,2018,2018-04-30,62,8,R32016,신동진,1,75
계화,계화(국립식량과학원),001,00122018001895,93.5, , ,15.5,3.7,1,2018-04-30,150,2018-05-30,,,1,1,0343,002,2018,2018-04-30,63,8,R32068,동진1호,1,75
화성,화성(경기도 경기도농업기술원),001,00122018001912,98.8, , ,16.8,3.1,1.8,2018-04-20,130,2018-05-20,,,1,1,0332,002,2018,2018-04-20,64,8,R32082,삼광,1,75
청원,청원(충청북도 농업기술원),001,00122018001926,93.5, , ,18.2,2.8,2,2018-04-25,130,2018-05-25,,,1,1,2325,002,2018,2018-04-25,65,8,R32082,삼광,1,75
예산,예산(충청남도 농업기술원),001,00122018001931,83.3, , ,22.3,4.5,2.5,2018-04-25,130,2018-05-25,,,1,1,0350,002,2018,2018-04-25,66,8,R32082,삼광,1,75
예산,예산(충청남도 농업기술원),001,00122018001935,79.4, , ,21,4.6,2.5,2018-04-25,130,2018-05-25,,,1,1,0350,002,2018,2018-04-25,67,8,R32084,새누리,1,75
