areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
나주,나주(전라남도 농업기술원),001,00122017001870,36.8,17.3,412,1,3,0352,002,2017,2017-05-10,1,3,R32006,일미벼,3,76
나주,나주(전라남도 농업기술원),001,00122017001869,37.4,16.8,400,1,3,0352,002,2017,2017-05-10,2,3,R32011,남평벼,3,76
나주,나주(전라남도 농업기술원),001,00122017001866,35.1,15.9,378,1,3,0352,002,2017,2017-05-10,3,3,R32081,미품,3,76
나주,나주(전라남도 농업기술원),001,00122017001867,36.8,16.3,388,1,3,0352,002,2017,2017-05-10,4,3,R32084,새누리,3,76
나주,나주(전라남도 농업기술원),001,00122017001868,38.4,17,405,1,3,0352,002,2017,2017-05-10,5,3,R32090,호평,3,76
나주,나주(전라남도 농업기술원),001,00122017001865,34.1,14.2,338,1,3,0352,002,2017,2017-05-10,6,3,R32092,현품,3,76
대구,대구(경상북도 농업기술원),001,00122017001875,41.6,17.1,407,1,3,0340,002,2017,2017-04-30,7,4,R22009,화영벼,3,76
대구,대구(경상북도 농업기술원),001,00122017001873,39.7,19.5,464.1,1,3,0340,002,2017,2017-04-30,8,4,R22083,삼덕,3,76
대구,대구(경상북도 농업기술원),001,00122017001874,37.4,18.2,433.2,1,3,0340,002,2017,2017-04-30,9,4,R32001,일품벼,3,76
대구,대구(경상북도 농업기술원),001,00122017001872,43.3,19.6,466.5,1,3,0340,002,2017,2017-04-30,10,4,R32015,새추청,3,76
대구,대구(경상북도 농업기술원),001,00122017001871,39.2,20.9,497.4,1,3,0340,002,2017,2017-04-30,11,4,R32093,새일미,3,76
진주,진주(경상남도 농업기술원),001,00122017001885,37.7,22.4,533.1,1,3,0335,002,2017,2017-05-10,12,6,R22009,화영벼,3,76
진주,진주(경상남도 농업기술원),001,00122017001883,34.4,24.1,573.5,1,3,0335,002,2017,2017-05-10,13,6,R32008,동안벼,3,76
진주,진주(경상남도 농업기술원),001,00122017001881,38.3,21.4,509.3,1,3,0335,002,2017,2017-05-10,14,6,R32068,동진1호,3,76
진주,진주(경상남도 농업기술원),001,00122017001882,34.3,21.7,516.4,1,3,0335,002,2017,2017-05-10,15,6,R32069,주남,3,76
진주,진주(경상남도 농업기술원),001,00122017001884,37.4,22.1,529.9,1,3,0335,002,2017,2017-05-10,16,6,R32093,새일미,3,76
계화,계화(국립식량과학원),001,00122017001822,33.8,12.9,307.9,1,3,0343,002,2017,2017-04-30,17,8,R11073,새계화,3,76
철원,철원(국립식량과학원),001,00122017001818,57.6,23,639.9,1,3,0331,002,2017,2017-04-20,18,8,R12004,진부벼,3,76
운봉,운봉(국립식량과학원),001,00122017001825,41.7,20.5,569,1,3,0330,002,2017,2017-04-20,19,8,R12004,진부벼,3,76
진부,진부(국립식량과학원),001,00122017001888,45.8,23.2,644.4,1,3,0336,002,2017,2017-04-20,20,8,R12004,진부벼,3,76
상주,상주(국립식량과학원),001,00122017001837,45.7,23.2,644.5,1,3,0329,002,2017,2017-04-25,21,8,R12005,상주벼,3,76
제천,제천(충청북도 농업기술원),001,00122017001848,47.4,18,500.4,1,3,0337,002,2017,2017-04-20,22,8,R12005,상주벼,3,76
제천,제천(충청북도 농업기술원),001,00122017001849,44.4,16.4,455.9,1,3,0337,002,2017,2017-04-20,23,8,R12016,상미,3,76
운봉,운봉(국립식량과학원),001,00122017001824,35.7,20.1,557.4,1,3,0330,002,2017,2017-04-20,24,8,R12019,삼천벼,3,76
철원,철원(국립식량과학원),001,00122017001817,56.3,23.4,651,1,3,0331,002,2017,2017-04-20,25,8,R12072,태봉,3,76
철원,철원(국립식량과학원),001,00122017001816,52.1,25,695.5,1,3,0331,002,2017,2017-04-20,26,8,R12079,운광,3,76
운봉,운봉(국립식량과학원),001,00122017001823,38.2,21.6,599.5,1,3,0330,002,2017,2017-04-20,27,8,R12079,운광,3,76
상주,상주(국립식량과학원),001,00122017001836,47.8,20.1,558.8,1,3,0329,002,2017,2017-04-25,28,8,R12079,운광,3,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001841,42.9,15.2,386.8,1,3,0333,002,2017,2017-04-25,29,8,R12079,운광,3,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001844,45.9,15.4,388.9,1,3,0344,002,2017,2017-04-20,30,8,R12079,운광,3,76
제천,제천(충청북도 농업기술원),001,00122017001847,53.9,17,472.6,1,3,0337,002,2017,2017-04-20,31,8,R12079,운광,3,76
안동,안동(경상북도 농업기술원),001,00122017001879,51.4,19.1,453.4,1,3,0351,002,2017,2017-04-20,32,8,R12079,운광,3,76
철원,철원(국립식량과학원),001,00122017001815,50.8,24.6,683,1,3,0331,002,2017,2017-04-20,33,8,R12080,조운,3,76
상주,상주(국립식량과학원),001,00122017001835,43.2,21.3,592.1,1,3,0329,002,2017,2017-04-25,34,8,R12085,설레미,3,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001843,46.1,13.7,356.8,1,3,0344,002,2017,2017-04-20,35,8,R12086,오대1호,3,76
진부,진부(국립식량과학원),001,00122017001886,43.7,19.1,530.6,1,3,0336,002,2017,2017-04-20,36,8,R12092,한설,3,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001845,51,15.3,392.3,1,3,0344,002,2017,2017-04-20,37,8,R12093,오륜,3,76
철원,철원(국립식량과학원),001,00122017001814,56.1,25.1,698.7,1,3,0331,002,2017,2017-04-20,38,8,R13002,오대벼,3,76
운봉,운봉(국립식량과학원),001,00122017001826,39.4,23.2,644,1,3,0330,002,2017,2017-04-20,39,8,R13002,오대벼,3,76
화성,화성(경기도 경기도농업기술원),001,00122017001830,54,17.4,414.3,1,3,0332,002,2017,2017-04-20,40,8,R13002,오대벼,3,76
상주,상주(국립식량과학원),001,00122017001838,50.2,22.1,614.4,1,3,0329,002,2017,2017-04-25,41,8,R13002,오대벼,3,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001842,44.1,14.9,394.2,1,3,0333,002,2017,2017-04-25,42,8,R13002,오대벼,3,76
강릉,강릉(강원특별자치도 농업기술원),001,00122017001846,48.5,13.5,346.2,1,3,0344,002,2017,2017-04-20,43,8,R13002,오대벼,3,76
제천,제천(충청북도 농업기술원),001,00122017001850,50.2,16.9,469.8,1,3,0337,002,2017,2017-04-20,44,8,R13002,오대벼,3,76
안동,안동(경상북도 농업기술원),001,00122017001880,52.5,20.2,481.6,1,3,0351,002,2017,2017-04-20,45,8,R13002,오대벼,3,76
진부,진부(국립식량과학원),001,00122017001889,43.2,22.1,613.9,1,3,0336,002,2017,2017-04-20,46,8,R13002,오대벼,3,76
진부,진부(국립식량과학원),001,00122017001887,44.1,26.8,744.4,1,3,0336,002,2017,2017-04-20,47,8,R13003,진부올벼,3,76
영덕,영덕(국립식량과학원),001,00122017001833,38.8,29.9,711.6,1,3,0338,002,2017,2017-04-20,48,8,R22009,화영벼,3,76
영덕,영덕(국립식량과학원),001,00122017001832,37,27.9,664,1,3,0338,002,2017,2017-04-20,49,8,R22083,삼덕,3,76
영덕,영덕(국립식량과학원),001,00122017001834,35.9,27.1,645,1,3,0338,002,2017,2017-04-20,50,8,R23004,화성벼,3,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001839,34,20.5,525.6,1,3,0333,002,2017,2017-04-25,51,8,R32001,일품벼,3,76
청원,청원(충청북도 농업기술원),001,00122017001852,38.1,19.2,457,1,3,2325,002,2017,2017-04-25,52,8,R32001,일품벼,3,76
안동,안동(경상북도 농업기술원),001,00122017001877,41.1,20.1,479.2,1,3,0351,002,2017,2017-04-20,53,8,R32001,일품벼,3,76
화성,화성(경기도 경기도농업기술원),001,00122017001829,42.7,20.8,495.2,1,3,0332,002,2017,2017-04-20,54,8,R32003,대안벼,3,76
춘천,춘천(강원특별자치도 농업기술원),001,00122017001840,37,19.1,521.9,1,3,0333,002,2017,2017-04-25,55,8,R32003,대안벼,3,76
청원,청원(충청북도 농업기술원),001,00122017001853,38.5,19,452.2,1,3,2325,002,2017,2017-04-25,56,8,R32003,대안벼,3,76
익산,익산(전북특별자치도 농업기술원),001,00122017001864,34.5,24.2,576,1,3,0326,002,2017,2017-04-30,57,8,R32006,일미벼,3,76
계화,계화(국립식량과학원),001,00122017001820,33.1,13,309.9,1,3,0343,002,2017,2017-04-30,58,8,R32011,남평벼,3,76
영덕,영덕(국립식량과학원),001,00122017001831,36,32.6,775.9,1,3,0338,002,2017,2017-04-20,59,8,R32011,남평벼,3,76
예산,예산(충청남도 농업기술원),001,00122017001856,43.7,27.7,658.8,1,3,0350,002,2017,2017-04-25,60,8,R32011,남평벼,3,76
익산,익산(전북특별자치도 농업기술원),001,00122017001862,35.8,24.2,576,1,3,0326,002,2017,2017-04-30,61,8,R32011,남평벼,3,76
안동,안동(경상북도 농업기술원),001,00122017001878,44.6,26.7,635.5,1,3,0351,002,2017,2017-04-20,62,8,R32015,새추청,3,76
익산,익산(전북특별자치도 농업기술원),001,00122017001863,41.3,19.8,471.2,1,3,0326,002,2017,2017-04-30,63,8,R32016,신동진,3,76
계화,계화(국립식량과학원),001,00122017001819,36.4,13.6,323,1,3,0343,002,2017,2017-04-30,64,8,R32068,동진1호,3,76
화성,화성(경기도 경기도농업기술원),001,00122017001828,43.8,19.7,469,1,3,0332,002,2017,2017-04-20,65,8,R32082,삼광,3,76
청원,청원(충청북도 농업기술원),001,00122017001851,41,18.6,442.7,1,3,2325,002,2017,2017-04-25,66,8,R32082,삼광,3,76
예산,예산(충청남도 농업기술원),001,00122017001859,44,26.7,636.5,1,3,0350,002,2017,2017-04-25,67,8,R32082,삼광,3,76
예산,예산(충청남도 농업기술원),001,00122017001855,46.1,26.3,626.3,1,3,0350,002,2017,2017-04-25,68,8,R32084,새누리,3,76
익산,익산(전북특별자치도 농업기술원),001,00122017001860,38.1,22,523.6,1,3,0326,002,2017,2017-04-30,69,8,R32084,새누리,3,76
계화,계화(국립식량과학원),001,00122017001821,31.6,13.3,315.9,1,3,0343,002,2017,2017-04-30,70,8,R32088,청호,3,76
예산,예산(충청남도 농업기술원),001,00122017001858,41.5,27,643.6,1,3,0350,002,2017,2017-04-25,71,8,R32091,호품,3,76
익산,익산(전북특별자치도 농업기술원),001,00122017001861,32.6,23.5,559.3,1,3,0326,002,2017,2017-04-30,72,8,R32091,호품,3,76
안동,안동(경상북도 농업기술원),001,00122017001876,44.2,22.6,537.1,1,3,0351,002,2017,2017-04-20,73,8,R32093,새일미,3,76
화성,화성(경기도 경기도농업기술원),001,00122017001827,38.4,25.3,602.4,1,3,0332,002,2017,2017-04-20,74,8,R33009,추청,3,76
청원,청원(충청북도 농업기술원),001,00122017001854,40.1,18.6,442.7,1,3,2325,002,2017,2017-04-25,75,8,R33009,추청,3,76
예산,예산(충청남도 농업기술원),001,00122017001857,41.3,31.2,743.2,1,3,0350,002,2017,2017-04-25,76,8,R33009,추청,3,76
나주,나주(전라남도 농업기술원),001,00122018001941,35.9,16.4,390,1,3,0352,002,2018,2018-05-10,1,3,R32006,일미벼,3,75
나주,나주(전라남도 농업기술원),001,00122018001944,34.2,18,428,1,3,0352,002,2018,2018-05-10,2,3,R32081,미품,3,75
나주,나주(전라남도 농업기술원),001,00122018001943,36.3,16.1,383,1,3,0352,002,2018,2018-05-10,3,3,R32084,새누리,3,75
나주,나주(전라남도 농업기술원),001,00122018001942,37.3,17.1,407,1,3,0352,002,2018,2018-05-10,4,3,R32090,호평,3,75
나주,나주(전라남도 농업기술원),001,00122018001945,33.4,15.7,374,1,3,0352,002,2018,2018-05-10,5,3,R32092,현품,3,75
대구,대구(경상북도 농업기술원),001,00122018001946,43.2,23.2,552.2,1,3,0340,002,2018,2018-04-30,6,4,R22009,화영벼,3,75
대구,대구(경상북도 농업기술원),001,00122018001948,43.5,28.3,673.5,1,3,0340,002,2018,2018-04-30,7,4,R22083,삼덕,3,75
대구,대구(경상북도 농업기술원),001,00122018001947,39.7,26.4,628.3,1,3,0340,002,2018,2018-04-30,8,4,R32001,일품벼,3,75
대구,대구(경상북도 농업기술원),001,00122018001949,40,27.8,661.6,1,3,0340,002,2018,2018-04-30,9,4,R32082,삼광,3,75
대구,대구(경상북도 농업기술원),001,00122018001950,40.3,25.6,609.3,1,3,0340,002,2018,2018-04-30,10,4,R32093,새일미,3,75
진주,진주(경상남도 농업기술원),001,00122018001956,32.7,17.1,406.6,1,3,0335,002,2018,2018-05-10,11,6,R22009,화영벼,3,75
진주,진주(경상남도 농업기술원),001,00122018001958,31.9,18,428.8,1,3,0335,002,2018,2018-05-10,12,6,R32008,동안벼,3,75
진주,진주(경상남도 농업기술원),001,00122018001960,34.6,15.9,377.2,1,3,0335,002,2018,2018-05-10,13,6,R32068,동진1호,3,75
진주,진주(경상남도 농업기술원),001,00122018001959,28.9,14.3,340.7,1,3,0335,002,2018,2018-05-10,14,6,R32069,주남,3,75
진주,진주(경상남도 농업기술원),001,00122018001957,30.6,15.7,373.7,1,3,0335,002,2018,2018-05-10,15,6,R32093,새일미,3,75
철원,철원(국립식량과학원),001,00122018001893,55.9,22.5,625.5,1,3,0331,002,2018,2018-04-20,16,8,R12004,진부벼,3,75
운봉,운봉(국립식량과학원),001,00122018001901,48.5,23.6,655,1,3,0330,002,2018,2018-04-20,17,8,R12004,진부벼,3,75
진부,진부(국립식량과학원),001,00122018001962,47.1,22.6,628,1,3,0336,002,2018,2018-04-20,18,8,R12004,진부벼,3,75
상주,상주(국립식량과학원),001,00122018001905,41,17.35,482.3,1,3,0329,002,2018,2018-04-25,19,8,R12005,상주벼,3,75
제천,제천(충청북도 농업기술원),001,00122018001929,45,17.2,478.2,1,3,0337,002,2018,2018-04-20,20,8,R12005,상주벼,3,75
제천,제천(충청북도 농업기술원),001,00122018001928,44.1,19.5,542.1,1,3,0337,002,2018,2018-04-20,21,8,R12016,상미,3,75
운봉,운봉(국립식량과학원),001,00122018001900,41,23,639,1,3,0330,002,2018,2018-04-20,22,8,R12019,삼천벼,3,75
철원,철원(국립식량과학원),001,00122018001892,51.5,24.3,675.5,1,3,0331,002,2018,2018-04-20,23,8,R12072,태봉,3,75
철원,철원(국립식량과학원),001,00122018001891,47.4,24.9,691.3,1,3,0331,002,2018,2018-04-20,24,8,R12079,운광,3,75
운봉,운봉(국립식량과학원),001,00122018001899,43.8,20.2,562,1,3,0330,002,2018,2018-04-20,25,8,R12079,운광,3,75
상주,상주(국립식량과학원),001,00122018001904,42.2,15.8,439.2,1,3,0329,002,2018,2018-04-25,26,8,R12079,운광,3,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001917,52.5,16.1,420.5,1,3,0333,002,2018,2018-04-25,27,8,R12079,운광,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001921,37.5,13,318.6,1,3,0344,002,2018,2018-04-20,28,8,R12079,운광,3,75
제천,제천(충청북도 농업기술원),001,00122018001930,49.4,16.1,447.6,1,3,0337,002,2018,2018-04-20,29,8,R12079,운광,3,75
안동,안동(경상북도 농업기술원),001,00122018001952,49,17.5,416.9,1,3,0351,002,2018,2018-04-20,30,8,R12079,운광,3,75
철원,철원(국립식량과학원),001,00122018001890,44.1,22.8,633.8,1,3,0331,002,2018,2018-04-20,31,8,R12080,조운,3,75
상주,상주(국립식량과학원),001,00122018001903,43,22.9,636.6,1,3,0329,002,2018,2018-04-25,32,8,R12085,설레미,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001922,39.6,11.8,289.2,1,3,0344,002,2018,2018-04-20,33,8,R12086,오대1호,3,75
진부,진부(국립식량과학원),001,00122018001964,49.2,22.1,614,1,3,0336,002,2018,2018-04-20,34,8,R12092,한설,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001920,36.9,12.8,313.7,1,3,0344,002,2018,2018-04-20,35,8,R12093,오륜,3,75
철원,철원(국립식량과학원),001,00122018001894,52.5,25.2,700.6,1,3,0331,002,2018,2018-04-20,36,8,R13002,오대벼,3,75
운봉,운봉(국립식량과학원),001,00122018001902,43.7,19.9,553,1,3,0330,002,2018,2018-04-20,37,8,R13002,오대벼,3,75
상주,상주(국립식량과학원),001,00122018001906,47.4,16.45,457.31,1,3,0329,002,2018,2018-04-25,38,8,R13002,오대벼,3,75
화성,화성(경기도 경기도농업기술원),001,00122018001914,49.7,16.1,383.3,1,3,0332,002,2018,2018-04-20,39,8,R13002,오대벼,3,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001918,54.1,15.3,388.8,1,3,0333,002,2018,2018-04-25,40,8,R13002,오대벼,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122018001919,42.8,12.4,301.7,1,3,0344,002,2018,2018-04-20,41,8,R13002,오대벼,3,75
제천,제천(충청북도 농업기술원),001,00122018001927,47.8,15.1,419.8,1,3,0337,002,2018,2018-04-20,42,8,R13002,오대벼,3,75
안동,안동(경상북도 농업기술원),001,00122018001951,46.6,17.7,420.1,1,3,0351,002,2018,2018-04-20,43,8,R13002,오대벼,3,75
진부,진부(국립식량과학원),001,00122018001961,44,20.5,569,1,3,0336,002,2018,2018-04-20,44,8,R13002,오대벼,3,75
진부,진부(국립식량과학원),001,00122018001963,45,26.2,728,1,3,0336,002,2018,2018-04-20,45,8,R13003,진부올벼,3,75
영덕,영덕(국립식량과학원),001,00122018001909,43.6,21.2,504.6,1,3,0338,002,2018,2018-04-20,46,8,R22009,화영벼,3,75
영덕,영덕(국립식량과학원),001,00122018001908,41.1,21,499.8,1,3,0338,002,2018,2018-04-20,47,8,R22083,삼덕,3,75
영덕,영덕(국립식량과학원),001,00122018001910,41.4,19.7,468.9,1,3,0338,002,2018,2018-04-20,48,8,R23004,화성벼,3,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001915,41.2,20.2,526.4,1,3,0333,002,2018,2018-04-25,49,8,R32001,일품벼,3,75
청원,청원(충청북도 농업기술원),001,00122018001925,37.6,17.8,423.6,1,3,2325,002,2018,2018-04-25,50,8,R32001,일품벼,3,75
안동,안동(경상북도 농업기술원),001,00122018001954,38.7,19.7,467.7,1,3,0351,002,2018,2018-04-20,51,8,R32001,일품벼,3,75
화성,화성(경기도 경기도농업기술원),001,00122018001913,42.8,21.2,504.8,1,3,0332,002,2018,2018-04-20,52,8,R32003,대안벼,3,75
춘천,춘천(강원특별자치도 농업기술원),001,00122018001916,43.2,17.8,469.8,1,3,0333,002,2018,2018-04-25,53,8,R32003,대안벼,3,75
청원,청원(충청북도 농업기술원),001,00122018001924,40.1,18.8,447.4,1,3,2325,002,2018,2018-04-25,54,8,R32003,대안벼,3,75
익산,익산(전북특별자치도 농업기술원),001,00122018001936,34.9,24.1,573.6,1,3,0326,002,2018,2018-04-30,55,8,R32006,일미벼,3,75
계화,계화(국립식량과학원),001,00122018001896,31.6,13.7,326.2,1,3,0343,002,2018,2018-04-30,56,8,R32011,남평벼,3,75
영덕,영덕(국립식량과학원),001,00122018001907,38.5,21.9,521.2,1,3,0338,002,2018,2018-04-20,57,8,R32011,남평벼,3,75
예산,예산(충청남도 농업기술원),001,00122018001934,40.4,22,523.6,1,3,0350,002,2018,2018-04-25,58,8,R32011,남평벼,3,75
익산,익산(전북특별자치도 농업기술원),001,00122018001938,36.3,24,571.2,1,3,0326,002,2018,2018-04-30,59,8,R32011,남평벼,3,75
안동,안동(경상북도 농업기술원),001,00122018001953,41.4,20.6,490.3,1,3,0351,002,2018,2018-04-20,60,8,R32015,새추청,3,75
계화,계화(국립식량과학원),001,00122018001898,36.6,13.6,323.8,1,3,0343,002,2018,2018-04-30,61,8,R32016,신동진,3,75
익산,익산(전북특별자치도 농업기술원),001,00122018001937,41.8,19.9,473.6,1,3,0326,002,2018,2018-04-30,62,8,R32016,신동진,3,75
계화,계화(국립식량과학원),001,00122018001895,34.9,13.9,331.3,1,3,0343,002,2018,2018-04-30,63,8,R32068,동진1호,3,75
화성,화성(경기도 경기도농업기술원),001,00122018001912,44.7,20.4,485.7,1,3,0332,002,2018,2018-04-20,64,8,R32082,삼광,3,75
청원,청원(충청북도 농업기술원),001,00122018001926,38.8,17.9,426,1,3,2325,002,2018,2018-04-25,65,8,R32082,삼광,3,75
예산,예산(충청남도 농업기술원),001,00122018001931,40.2,17.7,421.3,1,3,0350,002,2018,2018-04-25,66,8,R32082,삼광,3,75
예산,예산(충청남도 농업기술원),001,00122018001935,42.1,19.2,457,1,3,0350,002,2018,2018-04-25,67,8,R32084,새누리,3,75
익산,익산(전북특별자치도 농업기술원),001,00122018001940,38.5,22,523.6,1,3,0326,002,2018,2018-04-30,68,8,R32084,새누리,3,75
계화,계화(국립식량과학원),001,00122018001897,31.5,13,309.1,1,3,0343,002,2018,2018-04-30,69,8,R32088,청호,3,75
예산,예산(충청남도 농업기술원),001,00122018001932,39.3,18.8,447.4,1,3,0350,002,2018,2018-04-25,70,8,R32091,호품,3,75
익산,익산(전북특별자치도 농업기술원),001,00122018001939,33.2,23.6,561.7,1,3,0326,002,2018,2018-04-30,71,8,R32091,호품,3,75
안동,안동(경상북도 농업기술원),001,00122018001955,42.7,18.2,432.4,1,3,0351,002,2018,2018-04-20,72,8,R32093,새일미,3,75
화성,화성(경기도 경기도농업기술원),001,00122018001911,45.1,23.5,559.5,1,3,0332,002,2018,2018-04-20,73,8,R33009,추청,3,75
청원,청원(충청북도 농업기술원),001,00122018001923,38.9,17.6,418.8,1,3,2325,002,2018,2018-04-25,74,8,R33009,추청,3,75
예산,예산(충청남도 농업기술원),001,00122018001933,40.8,25.2,599.8,1,3,0350,002,2018,2018-04-25,75,8,R33009,추청,3,75
나주,나주(전라남도 농업기술원),001,00122019002250,,,,1,,0352,002,2019,2019-05-10,1,3,R32006,일미벼,3,75
나주,나주(전라남도 농업기술원),001,00122019002251,,,,1,,0352,002,2019,2019-05-10,2,3,R32016,신동진,3,75
나주,나주(전라남도 농업기술원),001,00122019002253,,,,1,,0352,002,2019,2019-05-10,3,3,R32081,미품,3,75
나주,나주(전라남도 농업기술원),001,00122019002254,,,,1,,0352,002,2019,2019-05-10,4,3,R32092,현품,3,75
나주,나주(전라남도 농업기술원),001,00122019002252,,,,1,,0352,002,2019,2019-05-10,5,3,R46054,새청무,3,75
대구,대구(경상북도 농업기술원),001,00122019002255,,,,1,,0340,002,2019,2019-04-30,6,4,R22009,화영벼,3,75
대구,대구(경상북도 농업기술원),001,00122019002257,,,,1,,0340,002,2019,2019-04-30,7,4,R22083,삼덕,3,75
대구,대구(경상북도 농업기술원),001,00122019002256,,,,1,,0340,002,2019,2019-04-30,8,4,R32001,일품벼,3,75
대구,대구(경상북도 농업기술원),001,00122019002258,,,,1,,0340,002,2019,2019-04-30,9,4,R32082,삼광,3,75
대구,대구(경상북도 농업기술원),001,00122019002259,,,,1,,0340,002,2019,2019-04-30,10,4,R32093,새일미,3,75
진주,진주(경상남도 농업기술원),001,00122019002267,,,,1,,0335,002,2019,2019-05-10,11,6,R32008,동안벼,3,75
진주,진주(경상남도 농업기술원),001,00122019002268,,,,1,,0335,002,2019,2019-05-10,12,6,R32068,동진1호,3,75
진주,진주(경상남도 농업기술원),001,00122019002266,,,,1,,0335,002,2019,2019-05-10,13,6,R32093,새일미,3,75
진주,진주(경상남도 농업기술원),001,00122019002265,,,,1,,0335,002,2019,2019-05-10,14,6,R46055,해품,3,75
진주,진주(경상남도 농업기술원),001,00122019002269,,,,1,,0335,002,2019,2019-05-10,15,6,R46056,영호진미,3,75
철원,철원(국립식량과학원),001,00122019002200,,,,1,,0331,002,2019,2019-04-20,16,8,R12004,진부벼,3,75
운봉,운봉(국립식량과학원),001,00122019002209,,,,1,,0330,002,2019,2019-04-20,17,8,R12004,진부벼,3,75
진부,진부(국립식량과학원),001,00122019002271,,,,1,,0336,002,2019,2019-04-20,18,8,R12004,진부벼,3,75
상주,상주(국립식량과학원),001,00122019002213,,,,1,,0329,002,2019,2019-04-25,19,8,R12005,상주벼,3,75
제천,제천(충청북도 농업기술원),001,00122019002238,,,,1,,0337,002,2019,2019-04-20,20,8,R12005,상주벼,3,75
제천,제천(충청북도 농업기술원),001,00122019002237,,,,1,,0337,002,2019,2019-04-20,21,8,R12016,상미,3,75
운봉,운봉(국립식량과학원),001,00122019002210,,,,1,,0330,002,2019,2019-04-20,22,8,R12019,삼천벼,3,75
철원,철원(국립식량과학원),001,00122019002201,,,,1,,0331,002,2019,2019-04-20,23,8,R12072,태봉,3,75
철원,철원(국립식량과학원),001,00122019002202,,,,1,,0331,002,2019,2019-04-20,24,8,R12079,운광,3,75
운봉,운봉(국립식량과학원),001,00122019002211,,,,1,,0330,002,2019,2019-04-20,25,8,R12079,운광,3,75
상주,상주(국립식량과학원),001,00122019002214,,,,1,,0329,002,2019,2019-04-25,26,8,R12079,운광,3,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002225,,,,1,,0333,002,2019,2019-04-25,27,8,R12079,운광,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002230,,,,1,,0344,002,2019,2019-04-20,28,8,R12079,운광,3,75
제천,제천(충청북도 농업기술원),001,00122019002239,,,,1,,0337,002,2019,2019-04-20,29,8,R12079,운광,3,75
안동,안동(경상북도 농업기술원),001,00122019002261,,,,1,,0351,002,2019,2019-04-20,30,8,R12079,운광,3,75
철원,철원(국립식량과학원),001,00122019002203,,,,1,,0331,002,2019,2019-04-20,31,8,R12080,조운,3,75
상주,상주(국립식량과학원),001,00122019002215,,,,1,,0329,002,2019,2019-04-25,32,8,R12085,설레미,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002231,,,,1,,0344,002,2019,2019-04-20,33,8,R12086,오대1호,3,75
진부,진부(국립식량과학원),001,00122019002273,,,,1,,0336,002,2019,2019-04-20,34,8,R12092,한설,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002229,,,,1,,0344,002,2019,2019-04-20,35,8,R12093,오륜,3,75
철원,철원(국립식량과학원),001,00122019002199,,,,1,,0331,002,2019,2019-04-20,36,8,R13002,오대벼,3,75
운봉,운봉(국립식량과학원),001,00122019002208,,,,1,,0330,002,2019,2019-04-20,37,8,R13002,오대벼,3,75
상주,상주(국립식량과학원),001,00122019002212,,,,1,,0329,002,2019,2019-04-25,38,8,R13002,오대벼,3,75
화성,화성(경기도 경기도농업기술원),001,00122019002220,,,,1,,0332,002,2019,2019-04-20,39,8,R13002,오대벼,3,75
춘천,춘천(강원특별자치도 농업기술원),001,00122019002224,,,,1,,0333,002,2019,2019-04-25,40,8,R13002,오대벼,3,75
강릉,강릉(강원특별자치도 농업기술원),001,00122019002228,,,,1,,0344,002,2019,2019-04-20,41,8,R13002,오대벼,3,75
제천,제천(충청북도 농업기술원),001,00122019002236,,,,1,,0337,002,2019,2019-04-20,42,8,R13002,오대벼,3,75
안동,안동(경상북도 농업기술원),001,00122019002260,,,,1,,0351,002,2019,2019-04-20,43,8,R13002,오대벼,3,75
진부,진부(국립식량과학원),001,00122019002270,,,,1,,0336,002,2019,2019-04-20,44,8,R13002,오대벼,3,75
진부,진부(국립식량과학원),001,00122019002272,,,,1,,0336,002,2019,2019-04-20,45,8,R13003,진부올벼,3,75
영덕,영덕(국립식량과학원),001,00122019002217,,,,1,,0338,002,2019,2019-04-20,46,8,R22009,화영벼,3,75
영덕,영덕(국립식량과학원),001,00122019002218,,,,1,,0338,002,2019,2019-04-20,47,8,R22083,삼덕,3,75
영덕,영덕(국립식량과학원),001,00122019002216,,,,1,,0338,002,2019,2019-04-20,48,8,R23004,화성벼,3,75
청원,청원(충청북도 농업기술원),001,00122019002234,,,,1,,2325,002,2019,2019-04-25,49,8,R32001,일품벼,3,75
