areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,exam4,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
진부,진부(국립식량과학원),001,00122024002718,27.433333333333334,10.733333333333334,298.3866666666667,27.8,1,2,0336,002,2024,10.733333333333334,37,8,R12092,한설,2,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002673,35,7.4,186,25.3,1,2,0344,002,2024,7.4,38,8,R12093,오륜,2,76
예산,예산(충청남도 농업기술원),001,00122024002686,28.3,23,547.4,23.8,1,2,0350,002,2024,23,39,8,R12122,친들,2,76
안동,안동(경상북도 농업기술원),001,00122024002705,27.3,12.8,304.6,23.8,1,2,0351,002,2024,12.8,40,8,R12123,해담쌀,2,76
철원,철원(국립식량과학원),001,00122024002643,34.3,16.1,447.7,27.8,1,2,0331,002,2024,16.1,41,8,R13002,오대벼,2,76
운봉,운봉(국립식량과학원),001,00122024002652,29,10.2,283,27.8,1,2,0330,002,2024,10.2,42,8,R13002,오대벼,2,76
상주,상주(국립식량과학원),001,00122024002656,28.15833333333333,10.299999999999999,286.34,27.8,1,2,0329,002,2024,10.299999999999999,43,8,R13002,오대벼,2,76
화성,화성(경기도 경기도농업기술원),001,00122024002664,34.1,14.4,343,23.8,1,2,0332,002,2024,14.4,44,8,R13002,오대벼,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002668,30.8,7,152.2,21.6,1,2,0333,002,2024,7,45,8,R13002,오대벼,2,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002672,33.7,7,177.2,25.3,1,2,0344,002,2024,7,46,8,R13002,오대벼,2,76
제천,제천(충청북도 농업기술원),001,00122024002680,30.2,9.9,275.2,27.8,1,2,0337,002,2024,9.9,47,8,R13002,오대벼,2,76
진부,진부(국립식량과학원),001,00122024002715,30.916666666666668,10.416666666666666,289.5833333333333,27.8,1,2,0336,002,2024,10.416666666666666,48,8,R13002,오대벼,2,76
진부,진부(국립식량과학원),001,00122024002717,26.399999999999995,14.933333333333332,415.14666666666665,27.8,1,2,0336,002,2024,14.933333333333332,49,8,R13003,진부올벼,2,76
영덕,영덕(국립식량과학원),001,00122024002661,24.3,6.3,149.94,23.8,1,2,0338,002,2024,6.3,50,8,R22009,화영벼,2,76
영덕,영덕(국립식량과학원),001,00122024002662,25.5,7.7,183.26000000000002,23.8,1,2,0338,002,2024,7.7,51,8,R22083,삼덕,2,76
영덕,영덕(국립식량과학원),001,00122024002660,24.2,6.3,149.94,23.8,1,2,0338,002,2024,6.3,52,8,R23004,화성벼,2,76
청원,청원(충청북도 농업기술원),001,00122024002678,22.3,11.7,278.5,23.8,1,2,2325,002,2024,11.7,53,8,R32001,일품벼,2,76
안동,안동(경상북도 농업기술원),001,00122024002708,24.6,11.7,278.5,23.8,1,2,0351,002,2024,11.7,54,8,R32001,일품벼,2,76
화성,화성(경기도 경기도농업기술원),001,00122024002665,32.3,13.9,331,23.8,1,2,0332,002,2024,13.9,55,8,R32003,대안벼,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002670,26.2,6.9,149.4,21.6,1,2,0333,002,2024,6.9,56,8,R32003,대안벼,2,76
청원,청원(충청북도 농업기술원),001,00122024002677,25.8,10.6,252.3,23.8,1,2,2325,002,2024,10.6,57,8,R32003,대안벼,2,76
계화,계화(국립식량과학원),001,00122024002650,21.9,7.6,180.88,23.8,1,2,0343,002,2024,7.6,58,8,R32011,남평벼,2,76
영덕,영덕(국립식량과학원),001,00122024002663,24.8,8.5,202.3,23.8,1,2,0338,002,2024,8.5,59,8,R32011,남평벼,2,76
익산,익산(전북특별자치도 농업기술원),001,00122024002691,21.9,7.9,188,23.8,1,2,0326,002,2024,7.9,60,8,R32011,남평벼,2,76
계화,계화(국립식량과학원),001,00122024002648,24.2,5,119,23.8,1,2,0343,002,2024,5,61,8,R32016,신동진,2,76
익산,익산(전북특별자치도 농업기술원),001,00122024002690,24.6,6.9,164.2,23.8,1,2,0326,002,2024,6.9,62,8,R32016,신동진,2,76
계화,계화(국립식량과학원),001,00122024002651,23.6,7.2,171.36,23.8,1,2,0343,002,2024,7.2,63,8,R32068,동진1호,2,76
화성,화성(경기도 경기도농업기술원),001,00122024002666,31.2,14.6,348,23.8,1,2,0332,002,2024,14.6,64,8,R32082,삼광,2,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002671,26.5,8.1,175,21.6,1,2,0333,002,2024,8.1,65,8,R32082,삼광,2,76
청원,청원(충청북도 농업기술원),001,00122024002679,25.3,10,238,23.8,1,2,2325,002,2024,10,66,8,R32082,삼광,2,76
예산,예산(충청남도 농업기술원),001,00122024002684,28.9,22.9,545.02,23.8,1,2,0350,002,2024,22.9,67,8,R32082,삼광,2,76
안동,안동(경상북도 농업기술원),001,00122024002707,24.7,13.3,316.5,23.8,1,2,0351,002,2024,13.3,68,8,R32082,삼광,2,76
예산,예산(충청남도 농업기술원),001,00122024002688,31.4,20.6,490.28000000000003,23.8,1,2,0350,002,2024,20.6,69,8,R32084,새누리,2,76
익산,익산(전북특별자치도 농업기술원),001,00122024002693,24.4,7.1,169,23.8,1,2,0326,002,2024,7.1,70,8,R32084,새누리,2,76
예산,예산(충청남도 농업기술원),001,00122024002687,29.2,21.7,516.46,23.8,1,2,0350,002,2024,21.7,71,8,R32093,새일미,2,76
안동,안동(경상북도 농업기술원),001,00122024002709,26.5,11.3,268.9,23.8,1,2,0351,002,2024,11.3,72,8,R32093,새일미,2,76
화성,화성(경기도 경기도농업기술원),001,00122024002667,34,14.6,348,23.8,1,2,0332,002,2024,14.6,73,8,R33009,추청,2,76
청원,청원(충청북도 농업기술원),001,00122024002676,23.2,10.3,245.14,23.8,1,2,2325,002,2024,10.3,74,8,R33009,추청,2,76
예산,예산(충청남도 농업기술원),001,00122024002685,28.2,24.1,573.58,23.8,1,2,0350,002,2024,24.1,75,8,R46058,예찬,2,76
익산,익산(전북특별자치도 농업기술원),001,00122024002689,19,7,166.6,23.8,1,2,0326,002,2024,7,76,8,R46058,예찬,2,76
