areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,exam4,exam5,exam6,exam7,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
화성,화성(경기도 경기도농업기술원),001,00122023002530,16,380.8,77.9,29664.320000000003,0811,80.1,20.9,1,7,0332,002,2023,380.8,54,8,R32003,대안벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002535,13.8,311.4,74.7,23259,0816,65.6,21.2,1,7,0333,002,2023,311.4,55,8,R32003,대안벼,7,76
청원,청원(충청북도 농업기술원),001,00122023002542,17.2,409.4,84.1,34431,0814,65.1,20.8,1,7,2325,002,2023,409.4,56,8,R32003,대안벼,7,76
계화,계화(국립식량과학원),001,00122023002515,15.2,362,107,38708,0819,77.8,19.9,1,7,0343,002,2023,362,57,8,R32011,남평벼,7,76
영덕,영덕(국립식량과학원),001,00122023002528,13.8,328.44000000000005,91.1,29920.884000000002,0818,73.6,19,1,7,0338,002,2023,328.44000000000005,58,8,R32011,남평벼,7,76
익산,익산(전북특별자치도 농업기술원),001,00122023002556,15.7,373.7,91.4,34156,0813,77.1,20,1,7,0326,002,2023,373.7,59,8,R32011,남평벼,7,76
계화,계화(국립식량과학원),001,00122023002513,12.4,295,123.1,36329,0818,80.6,22.2,1,7,0343,002,2023,295,60,8,R32016,신동진,7,76
익산,익산(전북특별자치도 농업기술원),001,00122023002555,14,333.2,98.4,32787,0815,79.8,21.6,1,7,0326,002,2023,333.2,61,8,R32016,신동진,7,76
계화,계화(국립식량과학원),001,00122023002516,15.3,364,108.6,39546,0814,83.6,21.6,1,7,0343,002,2023,364,62,8,R32068,동진1호,7,76
화성,화성(경기도 경기도농업기술원),001,00122023002531,13.5,321.3,126.8,40740.840000000004,0814,86.3,18.9,1,7,0332,002,2023,321.3,63,8,R32082,삼광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002536,12.4,271.4,99.6,27029,0818,69.2,19.2,1,7,0333,002,2023,271.4,64,8,R32082,삼광,7,76
청원,청원(충청북도 농업기술원),001,00122023002544,16.8,399.8,103.4,41339,0815,71.9,19.2,1,7,2325,002,2023,399.8,65,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122023002549,13.8,328.4,107.6,35340,0815,84,20,1,7,0350,002,2023,328.4,66,8,R32082,삼광,7,76
안동,안동(경상북도 농업기술원),001,00122023002572,14.6,347.48,109.5,38049.06,0814,92.6,19,1,7,0351,002,2023,347.48,67,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122023002553,12.2,289.2,107,30941,0818,84.7,23.9,1,7,0350,002,2023,289.2,68,8,R32084,새누리,7,76
익산,익산(전북특별자치도 농업기술원),001,00122023002558,15.1,359.4,92.6,33280,0817,82.3,22.1,1,7,0326,002,2023,359.4,69,8,R32084,새누리,7,76
예산,예산(충청남도 농업기술원),001,00122023002552,11.9,282.6,101.4,28658,0813,76,21.6,1,7,0350,002,2023,282.6,70,8,R32093,새일미,7,76
안동,안동(경상북도 농업기술원),001,00122023002574,14.2,336.8,107.3,36139,0812,76.1,20.8,1,7,0351,002,2023,336.8,71,8,R32093,새일미,7,76
화성,화성(경기도 경기도농업기술원),001,00122023002532,16.7,397.46,73.9,29372.294,0817,89.9,18.3,1,7,0332,002,2023,397.46,72,8,R33009,추청,7,76
청원,청원(충청북도 농업기술원),001,00122023002541,16.8,399.8,90.1,36022,0818,75.8,19.3,1,7,2325,002,2023,399.8,73,8,R33009,추청,7,76
진부,진부(국립식량과학원),001,00122023002583,18.650000000000002,518.0555555555556,74.65735506041459,38676.65755213145,0728,70.3,19.816666666666666,1,7,0336,002,2023,518.0555555555556,74,8,R46057,한설,7,76
예산,예산(충청남도 농업기술원),001,00122023002550,14.3,340.9,102.5,34946,0816,68.6,21.2,1,7,0350,002,2023,340.9,75,8,R46058,예찬,7,76
익산,익산(전북특별자치도 농업기술원),001,00122023002554,15.9,378.4,90.2,34132,0816,68.6,20,1,7,0326,002,2023,378.4,76,8,R46058,예찬,7,76
나주,나주(전라남도 농업기술원),001,00122024002694,11,262,109,28456,0816,78.7,21,1,7,0352,002,2024,262,1,3,R32006,일미벼,7,76
나주,나주(전라남도 농업기술원),001,00122024002695,9.4,224,119,26624,0817,77,22.1,1,7,0352,002,2024,224,2,3,R32016,신동진,7,76
나주,나주(전라남도 농업기술원),001,00122024002697,11.9,282,91,25795,0820,69.2,20.8,1,7,0352,002,2024,282,3,3,R32081,미품,7,76
나주,나주(전라남도 농업기술원),001,00122024002698,11.4,271,102,27609,0819,68.5,21.1,1,7,0352,002,2024,271,4,3,R32092,현품,7,76
나주,나주(전라남도 농업기술원),001,00122024002699,10,238,120,28415,0814,73,21.5,1,7,0352,002,2024,238,5,3,R32093,새일미,7,76
나주,나주(전라남도 농업기술원),001,00122024002696,11.9,283,102,28905,0818,74.1,22,1,7,0352,002,2024,283,6,3,R46054,새청무,7,76
대구,대구(경상북도 농업기술원),001,00122024002700,12.6,299.9,89.5,26841,0810,67.7,20.6,1,7,0340,002,2024,299.9,7,4,R22009,화영벼,7,76
대구,대구(경상북도 농업기술원),001,00122024002702,13.4,318.9,104,33166,0809,73.3,20.1,1,7,0340,002,2024,318.9,8,4,R22083,삼덕,7,76
대구,대구(경상북도 농업기술원),001,00122024002701,13.1,311.7,101.5,31638,0816,73.4,22.2,1,7,0340,002,2024,311.7,9,4,R32001,일품벼,7,76
대구,대구(경상북도 농업기술원),001,00122024002703,13.1,311.8,100,31180,0813,74.1,19.3,1,7,0340,002,2024,311.8,10,4,R32082,삼광,7,76
대구,대구(경상북도 농업기술원),001,00122024002704,13.4,318.9,101.8,32464,0809,72.6,20.1,1,7,0340,002,2024,318.9,11,4,R32093,새일미,7,76
진주,진주(경상남도 농업기술원),001,00122024002712,13.666666666666666,325.26666666666665,90.64472789115645,29483.708492063488,0816,77.66666666666667,20.333333333333332,1,7,0335,002,2024,325.26666666666665,12,6,R32008,동안벼,7,76
진주,진주(경상남도 농업기술원),001,00122024002713,12.666666666666666,301.46666666666664,126.67007797270956,38186.806172839504,0813,77.66666666666667,20.333333333333332,1,7,0335,002,2024,301.46666666666664,13,6,R32068,동진1호,7,76
진주,진주(경상남도 농업기술원),001,00122024002711,14.333333333333334,341.1333333333334,106.15053200767487,36211.48481888483,0818,58.65,20.666666666666668,1,7,0335,002,2024,341.1333333333334,14,6,R32093,새일미,7,76
진주,진주(경상남도 농업기술원),001,00122024002710,15.666666666666666,372.8666666666667,83.58933381433381,31167.676268237934,0818,61.1,20,1,7,0335,002,2024,372.8666666666667,15,6,R46055,해품,7,76
진주,진주(경상남도 농업기술원),001,00122024002714,14.216666666666667,338.3566666666667,88.93080104890117,30090.329406902707,0824,77.66666666666667,20.333333333333332,1,7,0335,002,2024,338.3566666666667,16,6,R46056,영호진미,7,76
계화,계화(국립식량과학원),001,00122024002649,13.7,326.06,106.3,34660.178,0818,80.6,22.1,1,7,0343,002,2024,326.06,17,8,R10123,참동진,7,76
익산,익산(전북특별자치도 농업기술원),001,00122024002692,13.8,328.4,100.3,32939,0814,80.7,22.2,1,7,0326,002,2024,328.4,18,8,R10123,참동진,7,76
철원,철원(국립식량과학원),001,00122024002644,17.9,496,76.7,38043.200000000004,0725,79.8,19.5,1,7,0331,002,2024,496,19,8,R12004,진부벼,7,76
운봉,운봉(국립식량과학원),001,00122024002653,15.8,439,65.6,28798,0723,69.1,17.5,1,7,0330,002,2024,439,20,8,R12004,진부벼,7,76
진부,진부(국립식량과학원),001,00122024002716,18.55,515.2777777777778,64.78906626106176,33384.36608729711,0731,74.26666666666667,19.200000000000003,1,7,0336,002,2024,515.2777777777778,21,8,R12004,진부벼,7,76
상주,상주(국립식량과학원),001,00122024002657,14,389.2,102.4,39854.08,0729,61.36666666666667,18.716666666666665,1,7,0329,002,2024,389.2,22,8,R12005,상주벼,7,76
제천,제천(충청북도 농업기술원),001,00122024002682,15.6,433.68,94.2,40853,0721,62.3,20.1,1,7,0337,002,2024,433.68,23,8,R12005,상주벼,7,76
제천,제천(충청북도 농업기술원),001,00122024002681,17,472.6,72.4,34216,0727,61.4,18.5,1,7,0337,002,2024,472.6,24,8,R12016,상미,7,76
운봉,운봉(국립식량과학원),001,00122024002654,14.7,408,80.5,32844,0726,64.4,17.2,1,7,0330,002,2024,408,25,8,R12019,삼천벼,7,76
철원,철원(국립식량과학원),001,00122024002645,15.9,442.4,98.5,43576.399999999994,0725,69.4,20.6,1,7,0331,002,2024,442.4,26,8,R12072,태봉,7,76
철원,철원(국립식량과학원),001,00122024002646,16.4,456.5,101.4,46289.100000000006,0728,68.4,20.5,1,7,0331,002,2024,456.5,27,8,R12079,운광,7,76
운봉,운봉(국립식량과학원),001,00122024002655,13.6,378,98.4,37195,0730,59,19.8,1,7,0330,002,2024,378,28,8,R12079,운광,7,76
상주,상주(국립식량과학원),001,00122024002658,13.8,383.64000000000004,94.4,36215.61600000001,0729,62.98333333333333,19.666666666666668,1,7,0329,002,2024,383.64000000000004,29,8,R12079,운광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002669,12.6,270.8,97.8,26484,0728,61.3,19.8,1,7,0333,002,2024,270.8,30,8,R12079,운광,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002674,11.6,296.1,118.9,35210,0727,56.8,21.1,1,7,0344,002,2024,296.1,31,8,R12079,운광,7,76
제천,제천(충청북도 농업기술원),001,00122024002683,14.9,414.22,98.6,40842,0722,61.9,21.4,1,7,0337,002,2024,414.22,32,8,R12079,운광,7,76
안동,안동(경상북도 농업기술원),001,00122024002706,13.3,316.5,100.8,31903,0721,64.7,19.6,1,7,0351,002,2024,316.5,33,8,R12079,운광,7,76
철원,철원(국립식량과학원),001,00122024002647,17.5,487.2,69.6,33909.119999999995,0724,63.8,19.7,1,7,0331,002,2024,487.2,34,8,R12080,조운,7,76
상주,상주(국립식량과학원),001,00122024002659,19.1,530.98,70.9,37646.482,0730,66.06666666666666,17.349999999999998,1,7,0329,002,2024,530.98,35,8,R12085,설레미,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002675,11.5,281.7,98.9,27861,0726,63.1,21.6,1,7,0344,002,2024,281.7,36,8,R12086,오대1호,7,76
진부,진부(국립식량과학원),001,00122024002718,14.449999999999998,401.3888888888888,88.73259361089292,35616.27715770562,0729,70.2,21.866666666666664,1,7,0336,002,2024,401.3888888888888,37,8,R12092,한설,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002673,12.4,312.4,100,31239,0729,65.1,20.5,1,7,0344,002,2024,312.4,38,8,R12093,오륜,7,76
예산,예산(충청남도 농업기술원),001,00122024002686,14.1,335.58,75.3,25269,0813,76.3,21,1,7,0350,002,2024,335.58,39,8,R12122,친들,7,76
안동,안동(경상북도 농업기술원),001,00122024002705,16.9,402.2,76.6,30809,0722,67.4,18.3,1,7,0351,002,2024,402.2,40,8,R12123,해담쌀,7,76
철원,철원(국립식량과학원),001,00122024002643,17.6,487.5,75.2,36660,0728,74.5,19.8,1,7,0331,002,2024,487.5,41,8,R13002,오대벼,7,76
운봉,운봉(국립식량과학원),001,00122024002652,13.3,369,67.9,25055,0725,60.5,19,1,7,0330,002,2024,369,42,8,R13002,오대벼,7,76
상주,상주(국립식량과학원),001,00122024002656,17.3,480.94000000000005,84,40398.96000000001,0728,73.26666666666667,19.78333333333333,1,7,0329,002,2024,480.94000000000005,43,8,R13002,오대벼,7,76
화성,화성(경기도 경기도농업기술원),001,00122024002664,18.2,433.2,75.4,32663,0720,76.5,19,1,7,0332,002,2024,433.2,44,8,R13002,오대벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002668,14.1,304.2,84.5,25704,0726,67.7,20.2,1,7,0333,002,2024,304.2,45,8,R13002,오대벼,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122024002672,12.4,312.9,77.5,24246,0725,58,19.9,1,7,0344,002,2024,312.9,46,8,R13002,오대벼,7,76
제천,제천(충청북도 농업기술원),001,00122024002680,14.4,400.3,71.2,28501,0722,65.8,20.3,1,7,0337,002,2024,400.3,47,8,R13002,오대벼,7,76
진부,진부(국립식량과학원),001,00122024002715,18.03333333333333,500.9259259259259,78.60264838042616,39374.104420194955,0830,64.58333333333333,20.28333333333333,1,7,0336,002,2024,500.9259259259259,48,8,R13002,오대벼,7,76
진부,진부(국립식량과학원),001,00122024002717,21.78333333333333,605.0925925925926,48.42102237654321,29299.201965806475,0720,59.01666666666667,17.85,1,7,0336,002,2024,605.0925925925926,49,8,R13003,진부올벼,7,76
영덕,영덕(국립식량과학원),001,00122024002661,13,309.40000000000003,81.5,25216.100000000002,0814,62.6,20.6,1,7,0338,002,2024,309.40000000000003,50,8,R22009,화영벼,7,76
영덕,영덕(국립식량과학원),001,00122024002662,14,333.2,83.4,27788.88,0812,66.9,20.6,1,7,0338,002,2024,333.2,51,8,R22083,삼덕,7,76
영덕,영덕(국립식량과학원),001,00122024002660,14.9,354.62,76.8,27234.816,0810,70.4,20.2,1,7,0338,002,2024,354.62,52,8,R23004,화성벼,7,76
청원,청원(충청북도 농업기술원),001,00122024002678,14.8,352.2,107.3,37791,0817,70.6,20.8,1,7,2325,002,2024,352.2,53,8,R32001,일품벼,7,76
안동,안동(경상북도 농업기술원),001,00122024002708,15.3,364.1,95.3,34699,0813,71.4,20.3,1,7,0351,002,2024,364.1,54,8,R32001,일품벼,7,76
화성,화성(경기도 경기도농업기술원),001,00122024002665,19.7,468.9,80.9,37934,0808,84.9,21.2,1,7,0332,002,2024,468.9,55,8,R32003,대안벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002670,13.5,292,79.8,23300,0813,61.1,23.4,1,7,0333,002,2024,292,56,8,R32003,대안벼,7,76
청원,청원(충청북도 농업기술원),001,00122024002677,18.5,440.3,81.2,35752,0810,66,22,1,7,2325,002,2024,440.3,57,8,R32003,대안벼,7,76
계화,계화(국립식량과학원),001,00122024002650,16.1,383.18000000000006,120.3,46096.554000000004,0819,77.6,20.2,1,7,0343,002,2024,383.18000000000006,58,8,R32011,남평벼,7,76
영덕,영덕(국립식량과학원),001,00122024002663,15.4,366.52000000000004,106.6,39071.032,0816,73,20.1,1,7,0338,002,2024,366.52000000000004,59,8,R32011,남평벼,7,76
익산,익산(전북특별자치도 농업기술원),001,00122024002691,15,357,104.9,37449,0811,77.9,20.2,1,7,0326,002,2024,357,60,8,R32011,남평벼,7,76
계화,계화(국립식량과학원),001,00122024002648,14,333.2,87.5,29155,0817,79.3,21.5,1,7,0343,002,2024,333.2,61,8,R32016,신동진,7,76
익산,익산(전북특별자치도 농업기술원),001,00122024002690,12.9,307,101.3,31099,0812,78.9,21.2,1,7,0326,002,2024,307,62,8,R32016,신동진,7,76
계화,계화(국립식량과학원),001,00122024002651,17.3,411.74,93.5,38497.69,0815,79,21.2,1,7,0343,002,2024,411.74,63,8,R32068,동진1호,7,76
화성,화성(경기도 경기도농업기술원),001,00122024002666,16.4,390.3,94,36688,0812,93.8,18.2,1,7,0332,002,2024,390.3,64,8,R32082,삼광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122024002671,12.9,278.8,109,30392,0815,67.7,20.2,1,7,0333,002,2024,278.8,65,8,R32082,삼광,7,76
청원,청원(충청북도 농업기술원),001,00122024002679,14.1,335.6,104.5,35070,0811,69.7,20.5,1,7,2325,002,2024,335.6,66,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122024002684,13.7,326.06,82.3,26835,0810,76.6,19.1,1,7,0350,002,2024,326.06,67,8,R32082,삼광,7,76
안동,안동(경상북도 농업기술원),001,00122024002707,15.5,368.9,97.1,35820,0812,75.1,17.8,1,7,0351,002,2024,368.9,68,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122024002688,13.1,311.78,82.5,25722,0812,80.6,24,1,7,0350,002,2024,311.78,69,8,R32084,새누리,7,76
익산,익산(전북특별자치도 농업기술원),001,00122024002693,14.7,349.9,110.3,38594,0815,86.3,23.9,1,7,0326,002,2024,349.9,70,8,R32084,새누리,7,76
예산,예산(충청남도 농업기술원),001,00122024002687,12.1,287.98,83.3,23989,0809,72.4,20.9,1,7,0350,002,2024,287.98,71,8,R32093,새일미,7,76
안동,안동(경상북도 농업기술원),001,00122024002709,12.6,299.9,101.3,30380,0808,71.2,20,1,7,0351,002,2024,299.9,72,8,R32093,새일미,7,76
화성,화성(경기도 경기도농업기술원),001,00122024002667,17.3,411.7,75.2,30960,0813,97.6,18.9,1,7,0332,002,2024,411.7,73,8,R33009,추청,7,76
청원,청원(충청북도 농업기술원),001,00122024002676,19.4,461.7,97.5,45016,0816,84.2,19.5,1,7,2325,002,2024,461.7,74,8,R33009,추청,7,76
예산,예산(충청남도 농업기술원),001,00122024002685,14.7,349.86,72.1,25225,0811,61.3,20.5,1,7,0350,002,2024,349.86,75,8,R46058,예찬,7,76
익산,익산(전북특별자치도 농업기술원),001,00122024002689,16.4,390.3,91.2,35595,0813,69.6,20.1,1,7,0326,002,2024,390.3,76,8,R46058,예찬,7,76
