day,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,E0,ES0,ET0
2017-11-24,8940000.0,-6.5,-0.2,3.343673155743308,9.739303897269188,0.18000000000000002,0.15738450598097048,0.14366298452186282,0.11952646153173477
2017-11-25,11090000.0,-2.9,4.3,5.031924485132525,9.380140877087165,0.0,0.14558386641819343,0.12570346199730387,0.12216137406815786
2017-11-26,8070000.0,-4.9,5.7,4.766828041494909,5.674775718875963,0.09000000000000001,0.10679239832768697,0.09248039132179874,0.1252739353275118
2017-11-27,11620000.0,0.6,7.1,5.696646004481906,5.279696396675738,0.0,0.13606543305783397,0.11290972645864913,0.15250891273590267
2017-11-28,6470000.0,1.8,7.1,7.187941982833123,6.1297155444398586,0.0,0.09242746377687236,0.0792904347807632,0.0955765806014666
2017-11-29,8450000.0,-7.5,3.4,2.201097997545306,8.81445912030048,0.0,0.26392483703394587,0.2502594926453829,0.23403382285927382
2017-11-30,10990000.0,-9.4,-2.8,1.784415253530836,14.225848624376292,0.0,0.30743315748407707,0.2924479253845627,0.17768519894534038
2017-12-01,11690000.0,-8.5,-4.0,2.1698527636583798,7.742956110090778,0.0,0.14897017664304965,0.13313792072210445,0.12459610918120587
2017-12-02,10550000.0,-4.9,1.3,3.2514347095002303,4.235130612979687,0.0,0.10683887818027811,0.0896096499557116,0.12770915255160656
2017-12-03,7120000.0,-2.9,4.6,5.251370979891756,5.803475801107854,0.05,0.0892671305882928,0.07643532570778094,0.09933051124345811
2017-12-04,9530000.0,-12.4,-1.6,2.4296338042571866,13.729006446457827,0.03,0.1803612266420331,0.1678895771962708,0.12132421770262469
2017-12-05,11180000.0,-11.3,-5.8,2.1309884186550123,9.251440794855275,0.0,0.12151542096640608,0.10792067354005079,0.091055117366065
2017-12-06,8000000.0,-4.7,0.2,3.5891371165068544,6.243450500830832,0.06999999999999999,0.11332677194244511,0.10049083676205073,0.11214431633480348
2017-12-07,3990000.0,-10.8,0.0,3.014767238253636,9.17960819081887,0.13,0.11511647517788637,0.10950389288635216,0.104388023645503
2017-12-08,10930000.0,-9.9,-4.5,2.422286112258869,10.709044051760651,0.03,0.13947733431279724,0.12530571970762458,0.09755857916789401
2017-12-09,3460000.0,-4.2,-1.1,4.235814852629874,5.2108568178075165,0.1,0.0595773913114761,0.05411365994901929,0.0613028458904486
2017-12-10,6320000.0,-11.2,1.5,3.6756223974791773,13.57636216288047,0.22000000000000003,0.10188479379727947,0.09277893627629807,0.08652577075225733
2017-12-11,8640000.0,-14.2,-7.3,1.7414174336688213,15.671479780608935,0.020000000000000004,0.17355420386726012,0.16414468141514202,0.09082023661511411
2017-12-12,10670000.0,-13.7,-9.1,1.6014883480800426,14.525151141194646,0.0,0.16393271205232593,0.15269991631812552,0.08638107184399633
2017-12-13,11190000.0,-14.0,-7.1,1.0626076628050667,9.67345734356915,0.0,0.18657959816349656,0.17426663513503812,0.13559739337279014
2017-12-14,9280000.0,-7.9,-0.0,0.6257169880554677,2.681750550692438,0.0,0.11594960453706445,0.10205671003354255,0.16840074847529732
2017-12-15,9280000.0,-8.2,-1.1,1.6576027487896317,8.661814836723119,0.1,0.2331769775363302,0.2196906855537502,0.19498857437575828
2017-12-16,8260000.0,-13.8,-6.9,1.7900116836813524,13.052582758448352,0.05,0.15154752281143097,0.1423649181597502,0.09131245114858985
2017-12-17,9890000.0,-12.4,-6.9,2.11865452515102,9.53577818583271,0.0,0.09746852104546135,0.0860773135394939,0.07249737008970752
2017-12-18,5850000.0,-7.8,-1.8,3.529449135858651,10.625239347051512,0.11000000000000001,0.09322289030788693,0.0847759944341572,0.07032813187205661
2017-12-19,9440000.0,-10.8,-6.5,2.082033528138315,10.727002202769752,0.0,0.1360444401582313,0.12462114530056581,0.0920514437434515
